customer_id,city,age,gender,recency_days,frequency,monetary,avg_order_value,days_as_customer,num_categories,num_returns,promo_used,avg_rating_given,mobile_orders_pct,last_category,true_segment
CUST11876,Mumbai,42,Male,92,5,6972.4,1394.48,218,4,1,4,4,98.3,Beauty,AtRisk
CUST11877,Mumbai,60,Female,151,3,2650.6,883.53,499,5,1,5,5,82.4,Home,Lost
CUST11878,Madurai,58,Male,362,1,1693.41,1693.41,607,2,0,2,3.7,43.9,Home,Lost
CUST11879,Mumbai,26,Male,15,19,30859.76,1624.2,582,3,2,4,4,52,Electronics,Champions
CUST11880,Delhi,52,Female,74,7,16041.48,2291.64,867,3,1,3,1.9,58.7,Grocery,Loyal
CUST11881,Pune,38,Male,342,1,4718.111057,2663.91,743,2,0,2,5,61.3,Home,Lost
CUST11882,Delhi,39,Male,49,8,13363.48,1670.44,809,3,0,1,4.1,16.2,Grocery,Loyal
CUST11883,Hyderabad,18,Female,71,9,5710.9,634.54,183,5,0,0,3.7,49.9,Electronics,Loyal
CUST11884,Chennai,32,Female,83,12,12395.55,1032.96,643,4,0,1,4.5,53.9,Fashion,Loyal
CUST11885,Bengaluru,25,Male,199,8,7654.85,956.86,508,5,1,1,2.9,100,Books,AtRisk
CUST11886,Chennai,43,Male,252,3,2585.98,861.99,1039,4,0,3,3.4,69.5,Home,Lost
CUST11887,Coimbatore,46,Female,94,7,4042.64,577.52,652,2,1,5,4.2,49,Home,AtRisk
CUST11888,Delhi,18,Male,22,11,18048.94,1640.81,399,4,2,3,3.8,56.2,Home,Loyal
CUST11889,Trichy,34,Female,23,13,30673.01,2359.46,856,2,0,1,4.2,73.5,Electronics,Champions
CUST11890,Chennai,46,Female,36,11,31849.17,2895.38,769,3,0,4,4,57.4,Electronics,Champions
CUST11891,Bengaluru,32,Male,53,8,6962.13,870.27,354,2,1,3,4.3,53.3,Fashion,AtRisk
CUST11892,Hyderabad,42,Female,279,7,7610.235082,1339.1,495,3,1,3,2.7,53.9,Fashion,AtRisk
CUST11893,Coimbatore,38,Female,71,4,11852.24,2963.06,501,4,0,1,4.8,74.6,Beauty,Loyal
CUST11894,Mumbai,38,Male,115,4,3608.83,902.21,968,3,1,5,3.4,37.4,Electronics,AtRisk
CUST11895,Delhi,31,Female,108,5,7124.77,1424.95,661,2,2,5,3.8,43.3,Fashion,AtRisk
CUST11896,Mumbai,21,Female,16,10,1089.159204,103.4,818,5,1,2,3.3,46.4,Electronics,Loyal
CUST11897,Coimbatore,22,Female,24,11,13552.86,1232.08,452,3,0,4,3.6,42.9,Fashion,Loyal
CUST11898,Bengaluru,42,Female,201,4,1756.99,439.25,700,3,1,5,4,48.5,Fashion,Lost
CUST11899,Hyderabad,34,Male,29,9,11206.17,1245.13,991,2,1,2,4.4,82.9,Fashion,Loyal
CUST11900,Mumbai,32,Male,310,1,2891.334117,3710.66,492,1,0,2,4.5,85.7,Fashion,Lost
CUST11901,Chennai,29,Male,55,10,4683.62,468.36,635,3,0,3,4.1,70.4,Fashion,Loyal
CUST11902,Hyderabad,31,Male,305,1,1334.66,1334.66,191,1,1,0,3.3,69.3,Fashion,Lost
CUST11903,Chennai,46,Male,214,3,3348.87,1116.29,370,5,0,3,4.1,51.6,Grocery,Lost
CUST11904,Delhi,30,Female,98,3,3926.33,1308.78,500,4,0,5,4,23.4,Fashion,AtRisk
CUST11905,Coimbatore,19,Female,286,3,3174.93,1058.31,282,6,2,2,3.8,67.9,Electronics,Lost
CUST11906,Kochi,42,Female,365,3,3770.88,1256.96,997,4,2,3,4.2,71,Fashion,Lost
CUST11907,Bengaluru,32,Female,195,5,8553.49,1710.7,349,2,1,5,2.8,51.5,Beauty,AtRisk
CUST11908,Madurai,34,Female,46,11,5283.17,480.29,836,1,0,2,2.2,43.5,Electronics,Loyal
CUST11909,Chennai,52,Male,42,12,15900.43,1325.04,656,5,0,3,4.8,39.5,Sports,Loyal
CUST11910,Madurai,34,Female,134,5,8529.76,1705.95,609,2,1,1,3.7,68.4,Fashion,AtRisk
CUST11911,Pune,37,Male,142,5,5114.19,1022.84,1046,3,1,1,4.1,66.6,Electronics,AtRisk
CUST11912,Trichy,21,Female,20,12,35906.87608,2524.86,30,6,1,3,3.1,88.9,Fashion,Champions
CUST11913,Bengaluru,32,Female,27,20,23145.4,1157.27,541,4,0,3,4.8,48.9,Electronics,Champions
CUST11914,Bengaluru,41,Male,127,8,11524.07,1440.51,276,4,1,4,4.1,59.2,Grocery,AtRisk
CUST11915,Delhi,18,Female,48,5,9070.47,1814.09,30,5,2,3,3.7,65.3,Fashion,Loyal
CUST11916,Pune,36,Female,131,4,8766.56,2191.64,242,5,0,3,4,54,Beauty,AtRisk
CUST11917,Mumbai,35,Male,176,3,7767.32,2589.11,605,6,0,6,2.4,81.8,Home,AtRisk
CUST11918,Bengaluru,34,Female,110,3,7626.53,2542.18,382,3,1,5,4.1,89.8,Grocery,AtRisk
CUST11919,Bengaluru,45,Male,12,25,25911.97,1036.48,869,3,1,3,5,42.9,Grocery,Champions
CUST11920,Delhi,38,Male,57,9,8370.01,930,536,2,0,4,4.1,55.8,Grocery,Loyal
CUST11921,Chennai,50,Female,58,15,11857.45,790.5,503,3,2,2,3.9,91.5,Fashion,Loyal
CUST11922,Mumbai,23,Female,67,14,9423.19,673.08,504,3,0,2,3.5,71.5,Electronics,Loyal
CUST11923,Bengaluru,35,Female,62,6,8459.82,1409.97,570,1,2,3,4.7,67.3,Fashion,AtRisk
CUST11924,Hyderabad,35,Female,161,2,2909.004009,1755.44,474,3,0,3,4.8,71.8,Electronics,AtRisk
CUST11925,Chennai,22,Male,81,13,12400.19,953.86,345,6,0,4,3.5,78.1,Fashion,Loyal
CUST11926,Mumbai,45,Male,17,18,35363.17,1964.62,897,4,1,5,4.1,72.8,Grocery,Champions
CUST11927,Bengaluru,60,Female,2,19,36542.85,1923.31,413,5,2,2,4,69.3,Grocery,Champions
CUST11928,Delhi,34,Female,259,3,2174.06,724.69,485,3,3,0,4.1,65.2,Electronics,Lost
CUST11929,Chennai,40,Male,45,12,11189.12,932.43,729,1,0,7,3.2,92,Electronics,Loyal
CUST11930,Mumbai,35,Female,222,2,1211.41,605.71,696,3,1,1,4.7,59.7,Electronics,Lost
CUST11931,Mumbai,26,Female,303,2,4076.8,2038.4,332,5,0,3,4.3,65,Electronics,Lost
CUST11932,Mumbai,18,Female,157,5,7931.663411,1297.3,826,2,0,4,4.8,96,Fashion,AtRisk
CUST11933,Mumbai,26,Female,124,8,6957.98,869.75,761,5,0,5,2.9,71.5,Fashion,AtRisk
CUST11934,Delhi,19,Male,35,15,7200.02,480,653,1,0,6,3,63.7,Fashion,Loyal
CUST11935,Hyderabad,53,Female,136,6,5041.853515,833.28,471,4,2,2,5,77.6,Fashion,AtRisk
CUST11936,Coimbatore,33,Female,57,16,9955.21,622.2,478,4,0,5,4.7,69.5,Fashion,Loyal
CUST11937,Hyderabad,30,Male,361,2,2150.909265,832.65,539,3,1,3,3.1,50.2,Electronics,Lost
CUST11938,Bengaluru,44,Female,20,24,18825.74,784.41,230,7,1,8,4.5,69.9,Fashion,Champions
CUST11939,Chennai,22,Male,365,1,1186.46,1186.46,588,3,0,5,3.4,48.8,Fashion,Lost
CUST11940,Chennai,26,Male,18,10,15752.58,1575.26,868,3,5,2,2.4,100,Electronics,Champions
CUST11941,Madurai,35,Female,364,2,1810.21,905.1,863,4,0,1,2.1,69.8,Beauty,Lost
CUST11942,Hyderabad,45,Male,22,10,13771.01,1377.1,486,2,2,0,3.8,46.2,Home,Loyal
CUST11943,Delhi,40,Male,105,5,7161.99,1432.4,919,1,2,4,5,57.1,Fashion,AtRisk
CUST11944,Hyderabad,37,Female,121,5,9079.24,1815.85,1172,2,2,5,5,80.2,Electronics,AtRisk
CUST11945,Mumbai,35,Male,21,7,6980.902962,1738.24,505,5,1,4,4.8,43.2,Electronics,Loyal
CUST11946,Bengaluru,38,Male,115,3,4945.58,1648.53,807,3,0,0,4.5,100,Electronics,AtRisk
CUST11947,Chennai,36,Male,270,3,1018.31,339.44,30,6,0,0,4.1,35.9,Electronics,Lost
CUST11948,Madurai,23,Male,20,21,25148.9448,1056.42,223,3,1,3,4.7,83.5,Fashion,Champions
CUST11949,Bengaluru,35,Female,226,2,2526.15,1263.08,627,5,0,6,2.2,55.3,Fashion,Lost
CUST11950,Chennai,22,Female,121,3,3958.503033,1954.65,298,4,1,2,4.6,48.8,Sports,AtRisk
CUST11951,Coimbatore,35,Female,254,2,1394.33,697.16,1212,3,1,5,2.9,75.8,Books,Lost
CUST11952,Mumbai,29,Female,65,9,11672.23,1296.91,779,2,0,0,3.1,55.9,Home,Loyal
CUST11953,Delhi,62,Male,46,19,20726.50383,1039.45,890,1,0,3,4.4,96.8,Beauty,Loyal
CUST11954,Trichy,34,Female,262,2,1712.52,856.26,591,4,0,2,4.5,37,Fashion,Lost
CUST11955,Kochi,19,Female,21,5,14924.15,2984.83,299,5,1,5,3.3,76.2,Home,Loyal
CUST11956,Delhi,33,Female,168,5,3948.54,789.71,444,1,0,1,4.3,59.5,Electronics,AtRisk
CUST11957,Bengaluru,40,Female,25,18,36361.66,2020.09,676,3,1,6,4.3,70.9,Books,Champions
CUST11958,Delhi,52,Female,3,21,37719.07,1796.15,409,2,1,2,3.6,75.3,Home,Champions
CUST11959,Hyderabad,28,Female,64,6,1532.53,255.42,801,4,0,0,3.9,30.4,Fashion,AtRisk
CUST11960,Chennai,18,Male,214,7,7947.33,1135.33,813,3,1,0,5,69.7,Home,AtRisk
CUST11961,Bengaluru,43,Female,155,5,5935.67,1187.13,601,5,1,1,3.6,86.8,Electronics,AtRisk
CUST11962,Hyderabad,19,Male,31,16,20602.3,1287.64,52,3,1,3,3.6,74.3,Fashion,Champions
CUST11963,Bengaluru,29,Male,15,9,15409.77,1712.2,1114,2,2,1,3.9,57.6,Sports,Loyal
CUST11964,Mumbai,31,Male,46,6,11336.13,1889.35,536,3,0,1,3.7,36.7,Fashion,Loyal
CUST11965,Mumbai,33,Male,61,8,4476.52802,764.87,1413,3,0,4,4.4,75.2,Home,AtRisk
CUST11966,Coimbatore,42,Male,303,2,2967.78,1483.89,796,4,2,0,5,100,Fashion,Lost
CUST11967,Bengaluru,26,Male,342,3,2623.69,874.56,537,3,0,2,3.6,78.2,Fashion,Lost
CUST11968,Madurai,31,Female,24,14,30458.47,2175.6,734,4,0,0,3.1,88.2,Home,Champions
CUST11969,Chennai,34,Female,218,1,2015.58,2015.58,30,2,1,1,5,83.7,Sports,Lost
CUST11970,Chennai,36,Other,48,10,18233.89413,1288.06,908,3,1,3,3.9,57.1,Electronics,Loyal
CUST11971,Hyderabad,35,Male,111,8,3533.07,441.63,1370,2,0,2,2.4,66.8,Fashion,AtRisk
CUST11972,Coimbatore,39,Female,14,19,42675.45,2246.08,30,2,0,2,5,82.4,Grocery,Champions
CUST11973,Mumbai,43,Female,113,7,5536.24,790.89,514,5,0,5,4.7,33.4,Grocery,AtRisk
CUST11974,Madurai,38,Male,88,6,7101.247624,1712.6,568,2,1,2,5,78,Grocery,Loyal
CUST11975,Kochi,39,Female,47,10,15110.2,1511.02,863,3,1,6,4.9,90.2,Beauty,Loyal
CUST11976,Coimbatore,18,Female,14,26,31322.49,1204.71,1232,5,1,4,5,64,Home,Champions
CUST11977,Bengaluru,35,Male,18,22,46618.72782,1789.64,715,5,1,1,3,81.3,Fashion,Champions
CUST11978,Pune,39,Female,53,15,40326.42259,2399.32,1243,6,0,6,3.2,53.9,Electronics,Champions
CUST11979,Hyderabad,42,Female,85,4,11558.4,2889.6,651,4,0,3,3.4,65.8,Electronics,Loyal
CUST11980,Coimbatore,26,Male,16,11,20718.41,1883.49,735,3,0,6,3.4,59.5,Grocery,Champions
CUST11981,Hyderabad,27,Male,136,7,8741.48,1248.78,698,7,0,2,3.9,74.2,Sports,AtRisk
CUST11982,Bengaluru,28,Male,16,10,26480.15,2648.02,966,4,1,3,3.4,62.9,Grocery,Champions
CUST11983,Bengaluru,40,Male,80,3,6002.05,2000.68,473,3,1,3,2.8,31.5,Grocery,AtRisk
CUST11984,Chennai,45,Male,15,25,28278.04,1131.12,845,4,0,2,3.1,50.6,Home,Champions
CUST11985,Chennai,30,Female,341,3,2170.87,723.62,231,4,2,5,3.6,100,Electronics,Lost
CUST11986,Delhi,44,Male,317,3,2012.26,670.75,515,3,0,6,4.7,76.4,Electronics,Lost
CUST11987,Bengaluru,35,Female,43,12,12889.51,1074.13,409,1,0,0,3.3,23,Fashion,Loyal
CUST11988,Bengaluru,33,Male,125,3,8209.083268,2024.32,626,6,0,4,4.4,89.2,Books,AtRisk
CUST11989,Delhi,32,Male,33,13,28833.07,2217.93,505,3,1,1,2.7,41.9,Beauty,Champions
CUST11990,Hyderabad,42,Male,250,1,1568.84,1568.84,940,4,0,0,1.2,82.9,Home,Lost
CUST11991,Chennai,38,Female,115,6,6518.82,1086.47,336,7,2,4,3.7,90.8,Fashion,AtRisk
CUST11992,Mumbai,59,Male,11,16,35330.63,2208.16,81,2,1,4,3.3,67,Grocery,Champions
CUST11993,Chennai,25,Male,42,14,12642.45,903.03,193,4,2,4,3.1,45.1,Fashion,Loyal
CUST11994,Hyderabad,40,Male,15,25,31269.48,1250.78,898,2,0,3,3,50.7,Home,Champions
CUST11995,Delhi,28,Female,1,9,11927.33,1325.26,309,4,1,4,3.2,77.6,Fashion,Loyal
CUST11996,Kochi,24,Other,90,2,2909.04,1454.52,719,4,2,1,3,42.3,Electronics,AtRisk
CUST11997,Chennai,34,Male,36,10,23752.75,2375.28,512,5,0,3,3.1,53.4,Fashion,Loyal
CUST11998,Chennai,36,Male,62,10,9333.52,933.35,847,5,0,4,2.7,75.3,Grocery,Loyal
CUST11999,Madurai,66,Female,30,10,4510.39,451.04,531,3,0,5,2.1,52,Home,Champions
CUST12000,Coimbatore,32,Female,76,11,9297.15,845.2,1429,6,3,3,2,93.4,Electronics,Loyal
CUST12001,Coimbatore,22,Male,30,25,20860.10172,699.89,1169,6,1,2,5,44.2,Beauty,Champions
CUST12002,Pune,37,Female,215,4,1997.47,499.37,505,3,1,2,3.7,0,Beauty,Lost
CUST12003,Coimbatore,18,Female,26,17,10500.95,617.7,464,3,1,0,5,49.4,Home,Champions
CUST12004,Coimbatore,33,Male,85,4,7562.3,1890.58,1540,3,0,4,3.7,71.2,Home,AtRisk
CUST12005,Hyderabad,34,Female,28,10,14776.39,1477.64,276,3,0,0,3.7,82.3,Fashion,Loyal
CUST12006,Bengaluru,43,Female,54,12,9619.32,801.61,583,2,0,3,4,56.8,Sports,Loyal
CUST12007,Hyderabad,45,Female,157,7,2862,408.86,607,5,0,3,4.3,59.5,Fashion,AtRisk
CUST12008,Chennai,28,Male,50,14,5656.660402,773.88,599,1,1,0,2.8,64.4,Electronics,Loyal
CUST12009,Bengaluru,32,Male,44,8,13109.79383,956.8,78,2,1,0,3.5,99.8,Home,Loyal
CUST12010,Chennai,26,Male,52,8,3650.96,456.37,749,3,4,1,4,72.6,Fashion,AtRisk
CUST12011,Chennai,22,Male,139,4,3376.96,844.24,309,5,0,2,2.3,55.1,Sports,AtRisk
CUST12012,Pune,37,Female,1,9,13966.23,1551.8,1031,3,0,5,4.8,100,Grocery,Loyal
CUST12013,Chennai,20,Female,152,4,5561.94,1390.48,163,4,1,2,4.7,65.2,Electronics,AtRisk
CUST12014,Mumbai,29,Female,111,6,5118.87,853.14,618,3,0,4,2.1,23.5,Books,AtRisk
CUST12015,Bengaluru,23,Other,6,12,29402.92,2450.24,30,5,0,5,3.1,37.3,Grocery,Champions
CUST12016,Madurai,40,Male,93,13,12798.06061,1078.23,30,4,0,5,3.9,76.2,Grocery,Loyal
CUST12017,Pune,54,Female,13,17,29923.9,1760.23,348,5,0,2,4.5,29.5,Fashion,Champions
CUST12018,Chennai,20,Female,60,6,10739.23,1789.87,391,3,3,1,5,75,Beauty,Loyal
CUST12019,Delhi,18,Male,122,3,5996.94,1998.98,1040,2,0,3,3.3,49.4,Fashion,AtRisk
CUST12020,Kochi,33,Female,261,2,2731.331651,1245.42,588,4,2,1,5,88.6,Electronics,Lost
CUST12021,Mumbai,34,Male,216,1,1873.84,1873.84,988,3,2,6,3.8,68.4,Grocery,Lost
CUST12022,Kochi,36,Female,30,14,30265.8,2161.84,486,4,0,4,3.6,32.3,Sports,Champions
CUST12023,Chennai,29,Female,26,4,14859.27,3714.82,782,4,1,3,4.2,83.3,Fashion,Loyal
CUST12024,Bengaluru,32,Male,167,5,3736.86,747.37,382,5,0,4,4,92.3,Fashion,AtRisk
CUST12025,Coimbatore,38,Female,15,20,22939.01461,1016.43,362,5,0,3,4,39.5,Home,Champions
CUST12026,Delhi,45,Female,341,3,2419.77,806.59,54,2,2,2,5,48.9,Home,Lost
CUST12027,Trichy,18,Male,92,5,8513.74,1702.75,701,2,0,3,4,75,Fashion,AtRisk
CUST12028,Coimbatore,30,Male,213,2,1163.33,581.66,679,6,0,2,3,78.6,Beauty,Lost
CUST12029,Delhi,36,Male,13,15,33393.15,2226.21,833,1,0,6,3.1,100,Electronics,Champions
CUST12030,Coimbatore,24,Female,40,11,4567.5,415.23,664,3,0,1,5,82.8,Fashion,Loyal
CUST12031,Mumbai,53,Female,313,1,1396.11,1396.11,1208,4,0,4,4.3,100,Fashion,Lost
CUST12032,Bengaluru,27,Female,149,5,4232.115043,1617.01,653,6,0,1,2.6,65.4,Fashion,AtRisk
CUST12033,Trichy,34,Female,275,1,1265.68,1265.68,898,3,0,1,2.5,72.7,Fashion,Lost
CUST12034,Mumbai,40,Female,18,8,33730.1,4216.26,503,4,2,0,3.8,53.6,Fashion,Champions
CUST12035,Madurai,27,Male,100,5,5565.47,1113.09,327,2,0,3,4.3,54.5,Electronics,AtRisk
CUST12036,Chennai,18,Female,167,3,4804.08,1601.36,815,4,0,1,3.3,67.9,Home,AtRisk
CUST12037,Chennai,29,Male,3,17,28561.56291,1056.4,573,2,0,5,2.5,53.3,Home,Champions
CUST12038,Coimbatore,45,Male,172,4,4551.61,1137.9,850,2,1,3,2.9,13.7,Grocery,AtRisk
CUST12039,Coimbatore,30,Female,78,4,8813.016275,1306.16,706,5,1,3,5,51.7,Fashion,AtRisk
CUST12040,Pune,25,Male,22,11,9172.59,833.87,362,3,2,0,4.2,86.5,Fashion,Loyal
CUST12041,Mumbai,44,Female,1,8,11320.08,1415.01,922,5,1,4,4.6,66.5,Sports,Loyal
CUST12042,Mumbai,30,Female,160,2,2499.39,1249.7,339,3,0,1,4.7,66.6,Grocery,AtRisk
CUST12043,Chennai,28,Male,66,8,7310.87,913.86,788,1,0,0,3.3,49.7,Home,Loyal
CUST12044,Pune,36,Male,365,2,2618.811343,717.44,984,5,1,3,3.5,71.7,Fashion,Lost
CUST12045,Delhi,42,Female,45,8,5005.15,625.64,485,2,1,0,3.7,98.2,Electronics,Loyal
CUST12046,Chennai,60,Female,77,7,10768.42,1538.35,947,3,0,0,4.1,93,Electronics,Loyal
CUST12047,Delhi,43,Male,365,1,3857.513671,3287.18,719,3,1,5,4.7,72.3,Grocery,Lost
CUST12048,Mumbai,47,Male,345,2,2726.04,1363.02,856,5,2,1,5,47.9,Home,Lost
CUST12049,Chennai,28,Female,11,11,16271.69,1479.24,349,3,1,0,4.5,100,Home,Champions
CUST12050,Bengaluru,23,Female,208,2,923.08,461.54,664,2,1,1,4.5,86.2,Home,Lost
CUST12051,Bengaluru,35,Male,16,19,37802.43807,1473.63,178,4,1,1,5,35.4,Sports,Champions
CUST12052,Chennai,35,Male,15,12,42334.26,3527.86,1113,3,0,5,3.6,29.9,Electronics,Champions
CUST12053,Kochi,22,Female,62,12,14776.08,1231.34,30,3,0,0,4.8,36.5,Beauty,Loyal
CUST12054,Hyderabad,32,Female,38,6,17128.43,2854.74,494,4,0,0,4.3,55.1,Home,Loyal
CUST12055,Delhi,38,Other,255,1,2437.5,2437.5,320,2,0,4,4.3,83,Electronics,Lost
CUST12056,Bengaluru,38,Female,153,6,3600.98,600.16,802,1,2,2,3.6,82.6,Home,AtRisk
CUST12057,Bengaluru,40,Female,235,2,1609.42,804.71,1177,7,0,3,2.7,71.8,Grocery,Lost
CUST12058,Delhi,37,Male,182,7,8150.3,1164.33,796,4,1,2,4.1,62.2,Fashion,AtRisk
CUST12059,Mumbai,28,Female,43,9,9810.85,1090.09,1488,4,1,7,4.1,100,Fashion,Loyal
CUST12060,Chennai,28,Male,135,7,6754.53,964.93,187,2,1,0,3.3,65.7,Grocery,AtRisk
CUST12061,Mumbai,21,Female,278,2,1317.62,658.81,210,5,1,3,3.7,63.3,Fashion,Lost
CUST12062,Hyderabad,54,Male,118,4,10085.69,2521.42,332,3,1,6,3.1,54.8,Electronics,AtRisk
CUST12063,Bengaluru,34,Male,239,1,514.26,514.26,636,1,0,2,3.1,100,Beauty,Lost
CUST12064,Chennai,32,Female,174,3,2971.92,990.64,292,3,2,1,3.4,79.4,Grocery,Lost
CUST12065,Hyderabad,24,Female,28,16,41597.94,2599.87,375,3,0,4,2.7,44.3,Fashion,Champions
CUST12066,Coimbatore,66,Male,166,3,5252.01,1750.67,786,3,0,5,3.3,41.9,Fashion,AtRisk
CUST12067,Coimbatore,22,Female,252,3,1237.877504,212.05,228,3,1,1,4.4,31.4,Beauty,Lost
CUST12068,Chennai,29,Male,365,2,1948.04,974.02,260,3,0,5,5,63.1,Fashion,Lost
CUST12069,Madurai,39,Male,56,7,14932.86,2133.27,480,2,0,3,5,35,Fashion,Loyal
CUST12070,Hyderabad,41,Female,148,6,5096.22,849.37,509,3,5,4,3.5,41.6,Home,AtRisk
CUST12071,Mumbai,45,Male,210,6,4980.25,830.04,903,1,1,5,4.8,86.4,Fashion,AtRisk
CUST12072,Coimbatore,54,Female,64,6,14546.17,2424.36,330,1,2,4,4.1,82.8,Home,Loyal
CUST12073,Pune,40,Male,158,5,5202.09,1040.42,384,4,0,2,3.6,94.8,Fashion,AtRisk
CUST12074,Pune,22,Female,51,13,16874.43,1298.03,775,4,0,1,4.1,35.6,Grocery,Loyal
CUST12075,Pune,31,Female,67,8,10599.24,1324.9,840,5,1,8,4.7,45,Beauty,Loyal
CUST12076,Coimbatore,37,Male,39,11,4806,436.91,1029,3,1,1,3.4,52.4,Books,Loyal
CUST12077,Bengaluru,57,Male,126,8,4350.11,543.76,741,2,1,3,3.4,97.8,Beauty,AtRisk
CUST12078,Trichy,19,Female,25,5,12280.74,2456.15,639,1,2,4,3.5,66.3,Electronics,Loyal
CUST12079,Hyderabad,47,Female,73,5,6677.47,1335.49,773,2,3,4,3.3,100,Fashion,AtRisk
CUST12080,Chennai,36,Male,44,8,7944.83,993.1,520,4,1,7,4.8,77.5,Fashion,Loyal
CUST12081,Chennai,43,Female,30,19,32507.23,1710.91,518,6,0,3,3.2,62.8,Home,Champions
CUST12082,Bengaluru,33,Male,9,17,16715.88673,1303.53,68,4,1,2,3.3,76.5,Grocery,Champions
CUST12083,Pune,25,Male,49,12,9105.98,758.83,868,2,4,6,4,30.4,Sports,Loyal
CUST12084,Mumbai,42,Male,97,4,6072.76,1518.19,663,2,0,2,4,23.9,Electronics,AtRisk
CUST12085,Bengaluru,41,Male,295,2,1053.69,526.84,833,2,1,4,3.5,70.2,Fashion,Lost
CUST12086,Chennai,45,Female,16,19,35094.74,1847.09,30,3,1,3,5,65.3,Fashion,Champions
CUST12087,Delhi,34,Female,22,21,24380.61,1160.98,586,5,0,4,3.3,100,Home,Champions
CUST12088,Hyderabad,27,Female,63,4,4725.21,1181.3,343,5,1,4,3.7,37.4,Grocery,AtRisk
CUST12089,Bengaluru,18,Female,21,18,10795.12,599.73,1050,3,0,2,2.3,72.4,Electronics,Loyal
CUST12090,Hyderabad,43,Female,293,3,2775.84,925.28,784,4,2,0,3.6,78.9,Home,Lost
CUST12091,Kochi,39,Female,111,2,9127.87,4563.94,670,2,1,0,2.7,71.9,Fashion,AtRisk
CUST12092,Coimbatore,23,Female,18,4,10644.29,2661.07,470,1,1,0,3.1,87,Fashion,Loyal
CUST12093,Mumbai,28,Other,54,9,12566.24,1396.25,719,6,0,2,2.2,52.4,Electronics,Loyal
CUST12094,Madurai,29,Female,157,6,10741.46,1790.24,322,1,0,0,3.1,81.6,Sports,AtRisk
CUST12095,Hyderabad,18,Male,30,12,21859.94,1821.66,570,1,2,2,3.7,76.2,Sports,Champions
CUST12096,Mumbai,25,Female,22,18,10848.27,602.68,426,6,0,3,3.6,88.3,Electronics,Champions
CUST12097,Delhi,22,Female,18,1,28819.06,28819.06,1280,4,0,4,3.5,54.8,Fashion,Champions
CUST12098,Hyderabad,29,Female,263,2,1665.65,832.82,1041,2,0,4,3.5,41.3,Home,Lost
CUST12099,Bengaluru,26,Female,120,5,8916.44,1783.29,919,5,1,4,3.4,52.4,Home,AtRisk
CUST12100,Pune,18,Female,22,19,22961.06,1208.48,153,5,0,3,3.8,43.7,Fashion,Champions
CUST12101,Mumbai,56,Other,161,6,7395.31,1232.55,859,2,1,2,3.7,53.7,Grocery,AtRisk
CUST12102,Chennai,48,Male,37,11,14812.63,1346.6,656,3,1,2,4,58.3,Home,Loyal
CUST12103,Delhi,25,Female,134,9,7904.42,878.27,967,5,1,1,3.6,46.8,Books,AtRisk
CUST12104,Hyderabad,37,Male,42,8,10529.06,1316.13,697,2,2,3,3.5,65.2,Home,Loyal
CUST12105,Madurai,39,Female,104,4,10641.04,2660.26,598,4,0,0,4.4,41.4,Electronics,AtRisk
CUST12106,Pune,47,Female,277,1,1865.54,1865.54,670,6,1,5,4.3,63.5,Home,Lost
CUST12107,Pune,25,Male,22,16,28771.44,1798.22,58,1,0,1,3.8,55.1,Electronics,Champions
CUST12108,Coimbatore,46,Male,38,13,13582.79,1044.83,370,3,2,3,4.8,62.6,Grocery,Loyal
CUST12109,Trichy,28,Female,75,7,12059.26,1722.75,712,4,2,3,3.9,72.9,Grocery,Loyal
CUST12110,Chennai,19,Male,70,10,15741.98,1574.2,942,1,0,5,3.7,56.6,Home,Loyal
CUST12111,Coimbatore,42,Male,38,8,6040.00257,1405.7,435,3,0,0,3.7,49.4,Electronics,Loyal
CUST12112,Coimbatore,48,Female,254,2,1899.27,949.64,588,5,0,2,3.9,51.9,Beauty,Lost
CUST12113,Pune,62,Male,312,1,2302.57,2302.57,120,2,2,4,3.1,85.5,Home,Lost
CUST12114,Delhi,21,Male,60,14,13752.65523,834.59,1038,1,1,6,2.3,90.5,Electronics,Loyal
CUST12115,Chennai,42,Female,124,1,7900.8,7900.8,934,5,2,2,4,54.7,Electronics,AtRisk
CUST12116,Bengaluru,29,Male,139,6,4537.04,756.17,796,4,0,1,4.5,61.9,Electronics,AtRisk
CUST12117,Mumbai,43,Male,126,5,6980.68,1396.14,722,3,1,7,3,30.9,Home,AtRisk
CUST12118,Chennai,18,Female,62,8,10502.4,1312.8,1066,3,1,4,4.7,61.4,Electronics,Loyal
CUST12119,Pune,20,Female,57,9,11351.01,1261.22,358,5,2,5,2.5,36,Electronics,Loyal
CUST12120,Hyderabad,25,Female,126,4,7565.61,1891.4,326,4,0,0,3.4,55.2,Electronics,AtRisk
CUST12121,Mumbai,35,Female,44,13,8866.05,682,918,4,0,4,5,86.5,Grocery,Loyal
CUST12122,Kochi,27,Female,286,2,2013,1006.5,898,2,2,0,4.1,35,Grocery,Lost
CUST12123,Bengaluru,41,Male,210,3,1956.73,652.24,242,1,0,0,3.6,47,Fashion,Lost
CUST12124,Trichy,45,Male,6,13,9605.14,738.86,441,4,1,4,4,47.1,Sports,Champions
CUST12125,Delhi,41,Male,22,20,31594.63631,1467.93,1107,5,0,4,4.8,31.6,Beauty,Champions
CUST12126,Delhi,52,Male,295,2,1481.6,740.8,724,3,0,2,2.6,82.3,Fashion,Lost
