review_id,review_text,sentiment,rating,category,helpful_votes,verified,clean_text
R304751,Waste of money. Product arrived with missing parts. Terrible. Worst purchase ever. Cheap quality and terrible customer service. Misleading photos. Product much smaller than shown. Total scam.,0,1,Electronics,50,TRUE,waste money product arrived missing parts terrible worst purchase ever cheap quality terrible customer service misleading photos product much smaller shown total scam
R304752,Impressed by the durability. Still working perfectly after months. Great value. Solid construction. Very happy with this item overall. My whole family loves this. Would strongly recommend to everyone.,1,5,Books,93,TRUE,impressed durability still working perfectly months great value solid construction happy item overall whole family loves would strongly recommend everyone
R304753,Absolute trash. Listed features are completely false advertising. Waste of money Product arrived with missing parts Terrible waste of money. product arrived with missing parts. terrible.,0,1,Sports,98,FALSE,absolute trash listed features completely false advertising waste money product arrived missing parts terrible waste money product arrived missing parts terrible
R304754,Great product Works exactly as described Very happy with purchase Beautiful product and great build quality. Worth every rupee.,1,5,Clothing,77,TRUE,great product works exactly described happy purchase beautiful product great build quality worth every rupee
R304755,Great value. Solid construction. Very happy with this item overall. Fantastic product. Very well made. Delivery was quick too. Great product! Works exactly as described. Very happy with purchase.,1,5,Books,24,TRUE,great value solid construction happy item overall fantastic product well made delivery quick great product works exactly described happy purchase
R304756,Great value. Solid construction. Very happy with this item overall.,1,4,Kitchen,70,TRUE,great value solid construction happy item overall
R304757,Five star product. Would buy again without any hesitation. Works perfectly. Easy to set up. No complaints whatsoever.,1,4,Sports,76,TRUE,five star product would buy without any hesitation works perfectly easy set complaints whatsoever
R304758,Good quality materials. Solid build. Would recommend to friends. best purchase this year. does everything advertised and more.,1,4,Kitchen,15,TRUE,good quality materials solid build would recommend friends best purchase year everything advertised
R304759,Misleading photos. Product much smaller than shown. Total scam.,0,1,Electronics,14,TRUE,misleading photos product much smaller shown total scam
R304760,Worst purchase ever. Cheap quality and terrible customer service. Complete disaster of a product. Returned for a full refund.,0,1,Books,94,TRUE,worst purchase ever cheap quality terrible customer service complete disaster product returned full refund
R304761,Worst purchase ever. Cheap quality and terrible customer service. Terrible product. Broke after two weeks. Complete waste of money.,0,2,Sports,73,TRUE,worst purchase ever cheap quality terrible customer service terrible product broke two weeks complete waste money
R304762,Appalling quality. Would not recommend to my worst enemy. Horrible experience. Product useless and support nonexistent.,0,1,Clothing,1,TRUE,appalling quality would recommend worst enemy horrible experience product useless support nonexistent
R304763,"Stopped charging after three days. Flimsy build. Total junk. Falls apart after one use. Extremely fragile and overpriced. However, beautiful product and great build quality. worth every rupee",0,1,Kitchen,57,TRUE,stopped charging three days flimsy build total junk falls apart one use extremely fragile overpriced beautiful product great build quality worth every rupee
R304764,Best purchase this year. Does everything advertised and more.,1,5,Electronics,86,TRUE,best purchase year everything advertised
R304765,Absolute rubbish. Nothing like the photos. Very disappointed.,0,1,Kitchen,18,FALSE,absolute rubbish nothing like photos disappointed
R304766,"Great product! Works exactly as described. Very happy with purchase. Beautiful product and great build quality. Worth every rupee. Amazing product, exceeded all my expectations. 5 stars easily. However, extremely disappointed. does not work as advertised at all.",1,5,Toys,8,TRUE,great product works exactly described happy purchase beautiful product great build quality worth every rupee amazing product exceeded expectations stars easily extremely disappointed work advertised
R304767,Arrived early and in perfect condition. Exactly as described online. Great product! Works exactly as described. Very happy with purchase. Very impressed with the quality. Looks and feels premium.,1,4,Toys,6,TRUE,arrived early perfect condition exactly described online great product works exactly described happy purchase impressed quality looks feels premium
R304768,Works perfectly. Easy to set up. No complaints whatsoever. Absolutely love this. Best money I have ever spent. Highly recommend! Impressed by the durability. Still working perfectly after months.,1,5,Toys,46,TRUE,works perfectly easy set complaints whatsoever absolutely love best money ever spent highly recommend impressed durability still working perfectly months
R304769,Really good product for the price. Works well and feels durable.,1,5,Toys,72,FALSE,really good product price works well feels durable
R304770,"Horrible smell, cheap material, nothing like the description.",0,1,Clothing,68,FALSE,horrible smell cheap material nothing like description
R304771,very impressed with the quality. looks and feels premium.,1,4,Electronics,81,TRUE,impressed quality looks feels premium
R304772,"Excellent quality and fast shipping. Will definitely buy again. Beautiful product and great build quality. Worth every rupee. Amazing product, exceeded all my expectations. 5 stars easily.",1,5,Kitchen,87,TRUE,excellent quality fast shipping definitely buy beautiful product great build quality worth every rupee amazing product exceeded expectations stars easily
R304773,Perfect gift. Arrived on time and well packaged. Very satisfied.,1,5,Toys,28,TRUE,perfect gift arrived time well packaged satisfied
R304774,Display cracked within a week. Buttons feel terrible. Awful. cheap plastic that smells awful. nothing like the description. Do not buy this. Stopped working immediately after first use.,0,1,Clothing,43,TRUE,display cracked within week buttons feel terrible awful cheap plastic smells awful nothing like description buy stopped working immediately first use
R304775,Horrible experience. Product useless and support nonexistent.,0,1,Beauty,73,FALSE,horrible experience product useless support nonexistent
R304776,cheap plastic that smells awful. nothing like the description.,0,1,Toys,29,TRUE,cheap plastic smells awful nothing like description
R304777,Stopped charging after three days. Flimsy build. Total junk.,0,1,Kitchen,3,TRUE,stopped charging three days flimsy build total junk
R304778,Excellent quality and fast shipping. Will definitely buy again. beautiful product and great build quality. worth every rupee.,1,5,Clothing,28,TRUE,excellent quality fast shipping definitely buy beautiful product great build quality worth every rupee
R304779,Arrived early and in perfect condition Exactly as described online My whole family loves this. Would strongly recommend to everyone. Best purchase this year. Does everything advertised and more.,1,5,Kitchen,45,TRUE,arrived early perfect condition exactly described online whole family loves would strongly recommend everyone best purchase year everything advertised
R304780,Worst purchase ever. Cheap quality and terrible customer service. Seller sent wrong item. Customer service ignored all my emails.,0,1,Kitchen,89,FALSE,worst purchase ever cheap quality terrible customer service seller sent wrong item customer service ignored emails
R304781,Horrible experience. Product useless and support nonexistent. Appalling quality. Would not recommend to my worst enemy. Complete disaster of a product. Returned for a full refund.,0,1,Kitchen,85,TRUE,horrible experience product useless support nonexistent appalling quality would recommend worst enemy complete disaster product returned full refund
R304782,"Customer service useless. Product defective. No refund offered. Complete junk. Returned immediately. Save your money people. appalling quality. would not recommend to my worst enemy. However, beautiful product and great build quality. worth every rupee",0,2,Clothing,52,TRUE,customer service useless product defective refund offered complete junk returned immediately save money people appalling quality would recommend worst enemy beautiful product great build quality worth every rupee
R304783,Battery life is excellent. Much better than I expected honestly.,1,5,Electronics,53,TRUE,battery life excellent much better expected honestly
R304784,Absolute trash. Listed features are completely false advertising.,0,1,Kitchen,40,FALSE,absolute trash listed features completely false advertising
R304785,"Display cracked within a week. Buttons feel terrible. Awful. Horrible smell, cheap material, nothing like the description. Complete disaster of a product. Returned for a full refund.",0,1,Electronics,21,TRUE,display cracked within week buttons feel terrible awful horrible smell cheap material nothing like description complete disaster product returned full refund
R304786,Incredible value. Sturdy and well designed. Love it so much.,1,5,Electronics,45,TRUE,incredible value sturdy well designed love much
R304787,Good quality materials. Solid build. Would recommend to friends. Perfect gift Arrived on time and well packaged Very satisfied Good quality materials. Solid build. Would recommend to friends.,1,5,Kitchen,64,TRUE,good quality materials solid build would recommend friends perfect gift arrived time well packaged satisfied good quality materials solid build would recommend friends
R304788,Excellent quality and fast shipping. Will definitely buy again.,1,5,Toys,12,TRUE,excellent quality fast shipping definitely buy
R304789,Superb value for money. Product is exactly what I needed. Arrived early and in perfect condition. Exactly as described online.,1,4,Electronics,76,FALSE,superb value money product exactly needed arrived early perfect condition exactly described online
R304790,"very impressed with the quality. looks and feels premium. Great product! Works exactly as described. Very happy with purchase. Love the design. Very comfortable. Worth every penny spent. However, do not buy this. stopped working immediately after first use",1,5,Books,39,TRUE,impressed quality looks feels premium great product works exactly described happy purchase love design comfortable worth every penny spent buy stopped working immediately first use
R304791,Absolute trash. Listed features are completely false advertising.,0,2,Sports,10,TRUE,absolute trash listed features completely false advertising
R304792,Broke immediately after unboxing. Do not waste your money here.,0,1,Sports,34,TRUE,broke immediately unboxing waste money
R304793,"Impressed by the durability. Still working perfectly after months. Amazing product, exceeded all my expectations. 5 stars easily.",1,5,Beauty,97,TRUE,impressed durability still working perfectly months amazing product exceeded expectations stars easily
R304794,Seller sent wrong item. Customer service ignored all my emails. Misleading photos. Product much smaller than shown. Total scam. Customer service useless. Product defective. No refund offered.,0,1,Sports,44,FALSE,seller sent wrong item customer service ignored emails misleading photos product much smaller shown total scam customer service useless product defective refund offered
R304795,Colors faded after first wash Material is low quality garbage horrible experience. product useless and support nonexistent. Overpriced garbage. Not worth even half the price listed. Avoid.,0,2,Clothing,85,TRUE,colors faded first wash material low quality garbage horrible experience product useless support nonexistent overpriced garbage worth even half price listed avoid
R304796,Quick delivery and perfect condition. Better than I expected. Impressed by the durability. Still working perfectly after months. Fantastic product. Very well made. Delivery was quick too.,1,4,Beauty,36,FALSE,quick delivery perfect condition better expected impressed durability still working perfectly months fantastic product well made delivery quick
R304797,Best purchase this year. Does everything advertised and more. Superb value for money. Product is exactly what I needed. Very satisfied customer here. Product quality is superb really.,1,5,Sports,81,TRUE,best purchase year everything advertised superb value money product exactly needed satisfied customer product quality superb really
R304798,Superb value for money. Product is exactly what I needed.,1,5,Books,15,TRUE,superb value money product exactly needed
R304799,beautiful product and great build quality. worth every rupee.,1,5,Kitchen,95,TRUE,beautiful product great build quality worth every rupee
R304800,Impressed by the durability Still working perfectly after months Perfect gift. Arrived on time and well packaged. Very satisfied.,1,5,Sports,18,FALSE,impressed durability still working perfectly months perfect gift arrived time well packaged satisfied
R304801,"Customer service useless. Product defective. No refund offered. Overpriced garbage. Not worth even half the price listed. Avoid. However, works perfectly. easy to set up. no complaints whatsoever.",0,1,Sports,35,TRUE,customer service useless product defective refund offered overpriced garbage worth even half price listed avoid works perfectly easy set complaints whatsoever
R304802,Works perfectly Easy to set up No complaints whatsoever,1,4,Kitchen,44,FALSE,works perfectly easy set complaints whatsoever
R304803,"Extremely disappointed. Does not work as advertised at all. Extremely disappointed Does not work as advertised at all However, incredible value. sturdy and well designed. love it so much.",0,1,Books,91,TRUE,extremely disappointed work advertised extremely disappointed work advertised incredible value sturdy well designed love much
R304804,Worst purchase ever. Cheap quality and terrible customer service. Absolute rubbish. Nothing like the photos. Very disappointed.,0,2,Sports,62,TRUE,worst purchase ever cheap quality terrible customer service absolute rubbish nothing like photos disappointed
R304805,Broke on day one. Instructions make no sense. Very frustrating. Complete disaster of a product. Returned for a full refund. Display cracked within a week. Buttons feel terrible. Awful.,0,1,Electronics,94,TRUE,broke day one instructions make sense frustrating complete disaster product returned full refund display cracked within week buttons feel terrible awful
R304806,Great product! Works exactly as described. Very happy with purchase. Very satisfied customer here Product quality is superb really,1,4,Electronics,60,TRUE,great product works exactly described happy purchase satisfied customer product quality superb really
R304807,Best purchase this year. Does everything advertised and more. Great product! Works exactly as described. Very happy with purchase. Absolutely love this. Best money I have ever spent. Highly recommend!,1,5,Clothing,46,TRUE,best purchase year everything advertised great product works exactly described happy purchase absolutely love best money ever spent highly recommend
R304808,Battery life is excellent. Much better than I expected honestly. Love the design Very comfortable Worth every penny spent Excellent quality and fast shipping. Will definitely buy again.,1,4,Clothing,12,FALSE,battery life excellent much better expected honestly love design comfortable worth every penny spent excellent quality fast shipping definitely buy
R304809,Fantastic product. Very well made. Delivery was quick too. Fantastic product. Very well made. Delivery was quick too. Incredible value. Sturdy and well designed. Love it so much.,1,4,Beauty,46,FALSE,fantastic product well made delivery quick fantastic product well made delivery quick incredible value sturdy well designed love much
R304810,Quick delivery and perfect condition. Better than I expected.,1,5,Kitchen,88,TRUE,quick delivery perfect condition better expected
R304811,Do not buy this. Stopped working immediately after first use. Falls apart after one use. Extremely fragile and overpriced.,0,2,Electronics,75,TRUE,buy stopped working immediately first use falls apart one use extremely fragile overpriced
R304812,"Amazing product, exceeded all my expectations. 5 stars easily. Great product! Works exactly as described. Very happy with purchase. Fantastic product. Very well made. Delivery was quick too.",1,5,Books,27,TRUE,amazing product exceeded expectations stars easily great product works exactly described happy purchase fantastic product well made delivery quick
R304813,Great value Solid construction Very happy with this item overall,1,5,Kitchen,40,FALSE,great value solid construction happy item overall
R304814,Misleading photos. Product much smaller than shown. Total scam. Absolute trash Listed features are completely false advertising Absolute rubbish. Nothing like the photos. Very disappointed.,0,1,Electronics,2,TRUE,misleading photos product much smaller shown total scam absolute trash listed features completely false advertising absolute rubbish nothing like photos disappointed
R304815,Love the design. Very comfortable. Worth every penny spent.,1,4,Sports,30,TRUE,love design comfortable worth every penny spent
R304816,"Falls apart after one use. Extremely fragile and overpriced. However, works perfectly. easy to set up. no complaints whatsoever.",0,1,Beauty,8,TRUE,falls apart one use extremely fragile overpriced works perfectly easy set complaints whatsoever
R304817,Absolute trash. Listed features are completely false advertising. Waste of money. Product arrived with missing parts. Terrible.,0,2,Kitchen,80,FALSE,absolute trash listed features completely false advertising waste money product arrived missing parts terrible
R304818,"Misleading photos. Product much smaller than shown. Total scam. However, really good product for the price. works well and feels dura",0,2,Toys,93,FALSE,misleading photos product much smaller shown total scam really good product price works well feels dura
R304819,Perfect gift. Arrived on time and well packaged. Very satisfied.,1,4,Kitchen,0,FALSE,perfect gift arrived time well packaged satisfied
R304820,Love the design. Very comfortable. Worth every penny spent.,1,5,Electronics,27,TRUE,love design comfortable worth every penny spent
R304821,absolutely love this best money i have ever spent highly recommend Good quality materials. Solid build. Would recommend to friends. Absolutely love this. Best money I have ever spent. Highly recommend!,1,5,Clothing,43,FALSE,absolutely love best money ever spent highly recommend good quality materials solid build would recommend friends absolutely love best money ever spent highly recommend
R304822,Five star product Would buy again without any hesitation,1,4,Sports,53,FALSE,five star product would buy without any hesitation
R304823,Broke immediately after unboxing. Do not waste your money here. Falls apart after one use. Extremely fragile and overpriced.,0,1,Kitchen,42,TRUE,broke immediately unboxing waste money falls apart one use extremely fragile overpriced
R304824,Colors faded after first wash. Material is low quality garbage.,0,1,Clothing,40,FALSE,colors faded first wash material low quality garbage
R304825,Colors faded after first wash. Material is low quality garbage. Falls apart after one use. Extremely fragile and overpriced. Waste of money. Product arrived with missing parts. Terrible.,0,2,Books,29,TRUE,colors faded first wash material low quality garbage falls apart one use extremely fragile overpriced waste money product arrived missing parts terrible
R304826,Beautiful product and great build quality. Worth every rupee. Perfect gift. Arrived on time and well packaged. Very satisfied.,1,5,Kitchen,18,TRUE,beautiful product great build quality worth every rupee perfect gift arrived time well packaged satisfied
R304827,Superb value for money. Product is exactly what I needed. Impressed by the durability. Still working perfectly after months. Superb value for money. Product is exactly what I needed.,1,5,Electronics,64,TRUE,superb value money product exactly needed impressed durability still working perfectly months superb value money product exactly needed
R304828,Customer service useless. Product defective. No refund offered.,0,2,Electronics,46,TRUE,customer service useless product defective refund offered
R304829,Really good product for the price Works well and feels durable,1,5,Electronics,5,TRUE,really good product price works well feels durable
R304830,Complete disaster of a product. Returned for a full refund. Complete disaster of a product. Returned for a full refund. Cheap plastic that smells awful. Nothing like the description.,0,2,Books,50,TRUE,complete disaster product returned full refund complete disaster product returned full refund cheap plastic smells awful nothing like description
R304831,Complete junk. Returned immediately. Save your money people. Display cracked within a week. Buttons feel terrible. Awful. display cracked within a week. buttons feel terrible. awful.,0,2,Clothing,37,TRUE,complete junk returned immediately save money people display cracked within week buttons feel terrible awful display cracked within week buttons feel terrible awful
R304832,fantastic product. very well made. delivery was quick too.,1,4,Kitchen,77,FALSE,fantastic product well made delivery quick
R304833,Seller sent wrong item. Customer service ignored all my emails. Seller sent wrong item. Customer service ignored all my emails.,0,1,Books,35,TRUE,seller sent wrong item customer service ignored emails seller sent wrong item customer service ignored emails
R304834,works perfectly. easy to set up. no complaints whatsoever. Quick delivery and perfect condition. Better than I expected.,1,5,Kitchen,99,TRUE,works perfectly easy set complaints whatsoever quick delivery perfect condition better expected
R304835,Very poor quality Feels cheap and flimsy Falls apart easily Do not buy this. Stopped working immediately after first use.,0,1,Kitchen,54,TRUE,poor quality feels cheap flimsy falls apart easily buy stopped working immediately first use
R304836,Arrived damaged. Looks nothing like the listing photos at all. Arrived damaged. Looks nothing like the listing photos at all. Terrible product Broke after two weeks Complete waste of money,0,1,Kitchen,64,FALSE,arrived damaged looks nothing like listing photos arrived damaged looks nothing like listing photos terrible product broke two weeks complete waste money
R304837,Seller sent wrong item. Customer service ignored all my emails. Arrived damaged. Looks nothing like the listing photos at all. Complete junk. Returned immediately. Save your money people.,0,1,Electronics,49,TRUE,seller sent wrong item customer service ignored emails arrived damaged looks nothing like listing photos complete junk returned immediately save money people
R304838,Good quality materials. Solid build. Would recommend to friends. Good quality materials. Solid build. Would recommend to friends. Love the design. Very comfortable. Worth every penny spent.,1,4,Clothing,94,TRUE,good quality materials solid build would recommend friends good quality materials solid build would recommend friends love design comfortable worth every penny spent
R304839,Good quality materials. Solid build. Would recommend to friends.,1,4,Electronics,47,TRUE,good quality materials solid build would recommend friends
R304840,"Broke on day one Instructions make no sense Very frustrating complete disaster of a product. returned for a full refund. Horrible smell, cheap material, nothing like the description.",0,1,Sports,98,TRUE,broke day one instructions make sense frustrating complete disaster product returned full refund horrible smell cheap material nothing like description
R304841,love the design. very comfortable. worth every penny spent. impressed by the durability. still working perfectly after months. great product! works exactly as described. very happy with purchase.,1,5,Electronics,89,TRUE,love design comfortable worth every penny spent impressed durability still working perfectly months great product works exactly described happy purchase
R304842,Best purchase this year. Does everything advertised and more.,1,4,Kitchen,64,TRUE,best purchase year everything advertised
R304843,Colors faded after first wash. Material is low quality garbage. Worst purchase ever. Cheap quality and terrible customer service. display cracked within a week. buttons feel terrible. awful.,0,2,Books,56,TRUE,colors faded first wash material low quality garbage worst purchase ever cheap quality terrible customer service display cracked within week buttons feel terrible awful
R304844,Absolute trash. Listed features are completely false advertising. Cheap plastic that smells awful. Nothing like the description. Broke on day one. Instructions make no sense. Very frustrating.,0,1,Sports,27,TRUE,absolute trash listed features completely false advertising cheap plastic smells awful nothing like description broke day one instructions make sense frustrating
R304845,"Beautiful product and great build quality. Worth every rupee. Amazing product, exceeded all my expectations. 5 stars easily. Very satisfied customer here. Product quality is superb really.",1,5,Kitchen,59,TRUE,beautiful product great build quality worth every rupee amazing product exceeded expectations stars easily satisfied customer product quality superb really
R304846,"My whole family loves this. Would strongly recommend to everyone. However, customer service useless. product defective. no refund offer",1,4,Kitchen,75,FALSE,whole family loves would strongly recommend everyone customer service useless product defective refund offer
R304847,Do not buy this. Stopped working immediately after first use. Display cracked within a week. Buttons feel terrible. Awful. Do not buy this. Stopped working immediately after first use.,0,1,Electronics,62,TRUE,buy stopped working immediately first use display cracked within week buttons feel terrible awful buy stopped working immediately first use
R304848,best purchase this year. does everything advertised and more. Perfect gift. Arrived on time and well packaged. Very satisfied. Love the design. Very comfortable. Worth every penny spent.,1,5,Books,38,TRUE,best purchase year everything advertised perfect gift arrived time well packaged satisfied love design comfortable worth every penny spent
R304849,"broke immediately after unboxing. do not waste your money here. Very poor quality. Feels cheap and flimsy. Falls apart easily. Horrible smell, cheap material, nothing like the description.",0,1,Beauty,5,TRUE,broke immediately unboxing waste money poor quality feels cheap flimsy falls apart easily horrible smell cheap material nothing like description
R304850,Very impressed with the quality. Looks and feels premium.,1,4,Electronics,68,TRUE,impressed quality looks feels premium
R304851,Fantastic product. Very well made. Delivery was quick too. Superb value for money. Product is exactly what I needed.,1,5,Clothing,30,TRUE,fantastic product well made delivery quick superb value money product exactly needed
R304852,Impressed by the durability. Still working perfectly after months. My whole family loves this. Would strongly recommend to everyone. Perfect gift Arrived on time and well packaged Very satisfied,1,5,Beauty,66,TRUE,impressed durability still working perfectly months whole family loves would strongly recommend everyone perfect gift arrived time well packaged satisfied
R304853,my whole family loves this. would strongly recommend to everyone.,1,5,Clothing,2,TRUE,whole family loves would strongly recommend everyone
R304854,Stopped charging after three days Flimsy build Total junk Waste of money. Product arrived with missing parts. Terrible.,0,1,Sports,21,TRUE,stopped charging three days flimsy build total junk waste money product arrived missing parts terrible
R304855,Appalling quality. Would not recommend to my worst enemy.,0,2,Beauty,7,TRUE,appalling quality would recommend worst enemy
R304856,"Amazing product, exceeded all my expectations. 5 stars easily.",1,5,Sports,11,TRUE,amazing product exceeded expectations stars easily
R304857,misleading photos. product much smaller than shown. total scam. appalling quality. would not recommend to my worst enemy.,0,1,Books,51,TRUE,misleading photos product much smaller shown total scam appalling quality would recommend worst enemy
R304858,Broke immediately after unboxing. Do not waste your money here. Stopped charging after three days. Flimsy build. Total junk.,0,1,Electronics,38,TRUE,broke immediately unboxing waste money stopped charging three days flimsy build total junk
R304859,Terrible product Broke after two weeks Complete waste of money Broke immediately after unboxing. Do not waste your money here.,0,1,Books,31,TRUE,terrible product broke two weeks complete waste money broke immediately unboxing waste money
R304860,Works perfectly. Easy to set up. No complaints whatsoever. Love the design. Very comfortable. Worth every penny spent. Excellent quality and fast shipping. Will definitely buy again.,1,5,Electronics,72,TRUE,works perfectly easy set complaints whatsoever love design comfortable worth every penny spent excellent quality fast shipping definitely buy
R304861,"Seller sent wrong item Customer service ignored all my emails Worst purchase ever. Cheap quality and terrible customer service. Do not buy this. Stopped working immediately after first use. However, beautiful product and great build quality. worth every rupee",0,1,Beauty,88,FALSE,seller sent wrong item customer service ignored emails worst purchase ever cheap quality terrible customer service buy stopped working immediately first use beautiful product great build quality worth every rupee
R304862,my whole family loves this. would strongly recommend to everyone. Works perfectly. Easy to set up. No complaints whatsoever.,1,4,Books,2,TRUE,whole family loves would strongly recommend everyone works perfectly easy set complaints whatsoever
R304863,Absolute trash. Listed features are completely false advertising. absolute rubbish. nothing like the photos. very disappointed. Customer service useless. Product defective. No refund offered.,0,1,Electronics,85,TRUE,absolute trash listed features completely false advertising absolute rubbish nothing like photos disappointed customer service useless product defective refund offered
R304864,Incredible value. Sturdy and well designed. Love it so much. Love the design Very comfortable Worth every penny spent,1,4,Electronics,32,TRUE,incredible value sturdy well designed love much love design comfortable worth every penny spent
R304865,Love the design. Very comfortable. Worth every penny spent.,1,4,Clothing,41,TRUE,love design comfortable worth every penny spent
R304866,Impressed by the durability Still working perfectly after months,1,5,Electronics,32,TRUE,impressed durability still working perfectly months
R304867,Product works like a charm. Packaging was also very impressive. Product works like a charm Packaging was also very impressive Fantastic product. Very well made. Delivery was quick too.,1,4,Kitchen,83,TRUE,product works like charm packaging impressive product works like charm packaging impressive fantastic product well made delivery quick
R304868,Worst purchase ever. Cheap quality and terrible customer service. absolute rubbish. nothing like the photos. very disappointed.,0,1,Beauty,3,TRUE,worst purchase ever cheap quality terrible customer service absolute rubbish nothing like photos disappointed
R304869,Very impressed with the quality. Looks and feels premium.,1,5,Clothing,81,TRUE,impressed quality looks feels premium
R304870,Broke on day one. Instructions make no sense. Very frustrating. Waste of money. Product arrived with missing parts. Terrible. display cracked within a week. buttons feel terrible. awful.,0,1,Electronics,53,FALSE,broke day one instructions make sense frustrating waste money product arrived missing parts terrible display cracked within week buttons feel terrible awful
R304871,Very impressed with the quality Looks and feels premium,1,5,Clothing,4,FALSE,impressed quality looks feels premium
R304872,Great product Works exactly as described Very happy with purchase,1,5,Kitchen,99,TRUE,great product works exactly described happy purchase
R304873,Good quality materials. Solid build. Would recommend to friends.,1,4,Sports,33,FALSE,good quality materials solid build would recommend friends
R304874,"Product works like a charm. Packaging was also very impressive. Battery life is excellent. Much better than I expected honestly. amazing product, exceeded all my expectations. 5 stars easily.",1,5,Books,32,TRUE,product works like charm packaging impressive battery life excellent much better expected honestly amazing product exceeded expectations stars easily
R304875,Overpriced garbage. Not worth even half the price listed. Avoid.,0,1,Toys,12,FALSE,overpriced garbage worth even half price listed avoid
R304876,Fantastic product. Very well made. Delivery was quick too. Absolutely love this. Best money I have ever spent. Highly recommend!,1,5,Electronics,44,FALSE,fantastic product well made delivery quick absolutely love best money ever spent highly recommend
R304877,Cheap plastic that smells awful. Nothing like the description.,0,2,Kitchen,31,TRUE,cheap plastic smells awful nothing like description
R304878,Appalling quality. Would not recommend to my worst enemy. Misleading photos. Product much smaller than shown. Total scam.,0,1,Books,51,TRUE,appalling quality would recommend worst enemy misleading photos product much smaller shown total scam
R304879,Broke immediately after unboxing. Do not waste your money here. horrible experience. product useless and support nonexistent. Very poor quality. Feels cheap and flimsy. Falls apart easily.,0,2,Beauty,40,TRUE,broke immediately unboxing waste money horrible experience product useless support nonexistent poor quality feels cheap flimsy falls apart easily
R304880,"Complete disaster of a product. Returned for a full refund. Display cracked within a week. Buttons feel terrible. Awful. Absolute trash. Listed features are completely false advertising. However, five star product. would buy again without any hesitation.",0,1,Kitchen,49,TRUE,complete disaster product returned full refund display cracked within week buttons feel terrible awful absolute trash listed features completely false advertising five star product would buy without any hesitation
R304881,Excellent quality and fast shipping. Will definitely buy again. Superb value for money. Product is exactly what I needed.,1,5,Beauty,42,TRUE,excellent quality fast shipping definitely buy superb value money product exactly needed
R304882,Terrible product. Broke after two weeks. Complete waste of money.,0,1,Kitchen,66,TRUE,terrible product broke two weeks complete waste money
R304883,Excellent quality and fast shipping Will definitely buy again Love the design. Very comfortable. Worth every penny spent.,1,5,Clothing,69,TRUE,excellent quality fast shipping definitely buy love design comfortable worth every penny spent
R304884,Complete disaster of a product Returned for a full refund Falls apart after one use. Extremely fragile and overpriced.,0,1,Books,21,FALSE,complete disaster product returned full refund falls apart one use extremely fragile overpriced
R304885,Complete disaster of a product. Returned for a full refund.,0,1,Books,31,FALSE,complete disaster product returned full refund
R304886,Arrived early and in perfect condition Exactly as described online Beautiful product and great build quality. Worth every rupee. Good quality materials. Solid build. Would recommend to friends.,1,5,Kitchen,48,TRUE,arrived early perfect condition exactly described online beautiful product great build quality worth every rupee good quality materials solid build would recommend friends
R304887,waste of money. product arrived with missing parts. terrible.,0,1,Sports,32,TRUE,waste money product arrived missing parts terrible
R304888,Appalling quality. Would not recommend to my worst enemy.,0,2,Electronics,80,TRUE,appalling quality would recommend worst enemy
R304889,overpriced garbage. not worth even half the price listed. avoid.,0,1,Sports,28,TRUE,overpriced garbage worth even half price listed avoid
R304890,Incredible value. Sturdy and well designed. Love it so much. Love the design. Very comfortable. Worth every penny spent.,1,5,Electronics,31,TRUE,incredible value sturdy well designed love much love design comfortable worth every penny spent
R304891,my whole family loves this would strongly recommend to everyone Very impressed with the quality Looks and feels premium Perfect gift. Arrived on time and well packaged. Very satisfied.,1,5,Sports,15,TRUE,whole family loves would strongly recommend everyone impressed quality looks feels premium perfect gift arrived time well packaged satisfied
R304892,"Broke immediately after unboxing. Do not waste your money here. Worst purchase ever. Cheap quality and terrible customer service. Do not buy this. Stopped working immediately after first use. However, absolutely love this. best money i have ever spent. highly r",0,2,Books,8,FALSE,broke immediately unboxing waste money worst purchase ever cheap quality terrible customer service buy stopped working immediately first use absolutely love best money ever spent highly
R304893,"Perfect gift. Arrived on time and well packaged. Very satisfied. Five star product Would buy again without any hesitation However, do not buy this. stopped working immediately after first use",1,5,Kitchen,15,TRUE,perfect gift arrived time well packaged satisfied five star product would buy without any hesitation buy stopped working immediately first use
R304894,Misleading photos. Product much smaller than shown. Total scam. Absolute trash. Listed features are completely false advertising.,0,1,Clothing,37,TRUE,misleading photos product much smaller shown total scam absolute trash listed features completely false advertising
R304895,"Horrible smell, cheap material, nothing like the description. However, best purchase this year. does everything advertised and more",0,2,Beauty,74,TRUE,horrible smell cheap material nothing like description best purchase year everything advertised
R304896,Great value. Solid construction. Very happy with this item overall.,1,5,Clothing,38,TRUE,great value solid construction happy item overall
R304897,do not buy this stopped working immediately after first use absolute trash. listed features are completely false advertising.,0,1,Electronics,74,TRUE,buy stopped working immediately first use absolute trash listed features completely false advertising
R304898,Waste of money. Product arrived with missing parts. Terrible.,0,1,Clothing,65,FALSE,waste money product arrived missing parts terrible
R304899,Display cracked within a week. Buttons feel terrible. Awful.,0,2,Electronics,52,TRUE,display cracked within week buttons feel terrible awful
