,ds,demand_mw,temperature,hour,dayofweek,month,is_weekend
2021-01-08 04:00:00,2021-01-08 04:00:00,20872.063253018892,4.998474367545266,4,4,1,0
2021-01-08 05:00:00,2021-01-08 05:00:00,22907.859903141347,2.9220372819172895,5,4,1,0
2021-01-08 06:00:00,2021-01-08 06:00:00,23121.901732171238,3.2481428767766474,6,4,1,0
2021-01-08 07:00:00,2021-01-08 07:00:00,26000.0,0.7017593083958424,7,4,1,0
2021-01-08 08:00:00,2021-01-08 08:00:00,24256.65639436672,3.16190849081518,8,4,1,0
2021-01-08 09:00:00,2021-01-08 09:00:00,26000.0,-1.8075258083929864,9,4,1,0
2021-01-08 10:00:00,2021-01-08 10:00:00,26000.0,-0.33051650289360035,10,4,1,0
2021-01-08 11:00:00,2021-01-08 11:00:00,23270.53246115595,3.9813992372861375,11,4,1,0
2021-01-08 12:00:00,2021-01-08 12:00:00,24126.744498590222,3.586671090622394,12,4,1,0
2021-01-08 13:00:00,2021-01-08 13:00:00,24345.244127639588,3.2563120981919735,13,4,1,0
2021-01-08 14:00:00,2021-01-08 14:00:00,26000.0,-1.9019664209624265,14,4,1,0
2021-01-08 15:00:00,2021-01-08 15:00:00,22040.753758239844,3.890951763386867,15,4,1,0
2021-01-08 16:00:00,2021-01-08 16:00:00,24102.25613116917,2.5250270709070297,16,4,1,0
2021-01-08 17:00:00,2021-01-08 17:00:00,19962.317830880977,6.997475371889416,17,4,1,0
2021-01-08 18:00:00,2021-01-08 18:00:00,20802.147076115794,5.391725629900517,18,4,1,0
2021-01-08 19:00:00,2021-01-08 19:00:00,22330.380509002218,4.200465936529818,19,4,1,0
2021-01-08 20:00:00,2021-01-08 20:00:00,16344.685110436305,12.082593130989732,20,4,1,0
2021-01-08 21:00:00,2021-01-08 21:00:00,19186.972479324093,7.597806169653425,21,4,1,0
2021-01-08 22:00:00,2021-01-08 22:00:00,19421.075630376432,7.02454693335401,22,4,1,0
2021-01-08 23:00:00,2021-01-08 23:00:00,17632.061266860404,9.170686544953206,23,4,1,0
2021-01-09 00:00:00,2021-01-09 00:00:00,20248.647261199727,4.898003993025635,0,5,1,1
2021-01-09 01:00:00,2021-01-09 01:00:00,25040.432701166224,0.19252338413217274,1,5,1,1
2021-01-09 02:00:00,2021-01-09 02:00:00,26000.0,-0.8195263128397401,2,5,1,1
2021-01-09 03:00:00,2021-01-09 03:00:00,22112.94046531414,3.195008157461692,3,5,1,1
2021-01-09 04:00:00,2021-01-09 04:00:00,26000.0,-4.838525256409742,4,5,1,1
2021-01-09 05:00:00,2021-01-09 05:00:00,26000.0,-0.18041684124980611,5,5,1,1
2021-01-09 06:00:00,2021-01-09 06:00:00,26000.0,-5.5121201594657006,6,5,1,1
2021-01-09 07:00:00,2021-01-09 07:00:00,26000.0,0.26891115234647345,7,5,1,1
2021-01-09 08:00:00,2021-01-09 08:00:00,24060.16685699644,2.4605763560119764,8,5,1,1
2021-01-09 09:00:00,2021-01-09 09:00:00,25643.094348369737,1.5046005164132525,9,5,1,1
2021-01-09 10:00:00,2021-01-09 10:00:00,23145.697250679626,3.7765685042888375,10,5,1,1
2021-01-09 11:00:00,2021-01-09 11:00:00,19280.38762835416,7.070826407615955,11,5,1,1
2021-01-09 12:00:00,2021-01-09 12:00:00,24444.58840429876,2.5802991740343195,12,5,1,1
2021-01-09 13:00:00,2021-01-09 13:00:00,17492.90367360517,10.738666433584749,13,5,1,1
2021-01-09 14:00:00,2021-01-09 14:00:00,21233.866678401948,4.978702295856378,14,5,1,1
2021-01-09 15:00:00,2021-01-09 15:00:00,18564.28736938582,7.445213461498263,15,5,1,1
2021-01-09 16:00:00,2021-01-09 16:00:00,21551.932581909605,4.025360930334867,16,5,1,1
2021-01-09 17:00:00,2021-01-09 17:00:00,17960.593227258618,9.904972963883534,17,5,1,1
2021-01-09 18:00:00,2021-01-09 18:00:00,18602.086884457764,8.567163047168501,18,5,1,1
2021-01-09 19:00:00,2021-01-09 19:00:00,17976.034142762095,9.543278283253647,19,5,1,1
2021-01-09 20:00:00,2021-01-09 20:00:00,20185.15660831366,5.705202791145422,20,5,1,1
2021-01-09 21:00:00,2021-01-09 21:00:00,24188.757945718306,1.957642913530166,21,5,1,1
2021-01-09 22:00:00,2021-01-09 22:00:00,19329.051436715596,5.629869011695533,22,5,1,1
2021-01-09 23:00:00,2021-01-09 23:00:00,25700.414470525386,-0.4832000796021605,23,5,1,1
2021-01-10 00:00:00,2021-01-10 00:00:00,23099.905206215044,2.1464526871211804,0,6,1,1
2021-01-10 01:00:00,2021-01-10 01:00:00,21713.650930554755,2.6921940001604705,1,6,1,1
2021-01-10 02:00:00,2021-01-10 02:00:00,17752.39717711402,7.4380515907408755,2,6,1,1
2021-01-10 03:00:00,2021-01-10 03:00:00,22752.469376631394,1.6740908271250354,3,6,1,1
2021-01-10 04:00:00,2021-01-10 04:00:00,23773.859541113387,0.7538638472606967,4,6,1,1
2021-01-10 05:00:00,2021-01-10 05:00:00,25797.86114167965,-0.04819744634995768,5,6,1,1
2021-01-10 06:00:00,2021-01-10 06:00:00,26000.0,-3.343993503069617,6,6,1,1
2021-01-10 07:00:00,2021-01-10 07:00:00,26000.0,0.33210150368887814,7,6,1,1
2021-01-10 08:00:00,2021-01-10 08:00:00,26000.0,0.6785334405424779,8,6,1,1
2021-01-10 09:00:00,2021-01-10 09:00:00,26000.0,-1.5193420883647795,9,6,1,1
2021-01-10 10:00:00,2021-01-10 10:00:00,26000.0,-1.4392600588219928,10,6,1,1
2021-01-10 11:00:00,2021-01-10 11:00:00,25397.373776467786,1.0513325674761487,11,6,1,1
2021-01-10 12:00:00,2021-01-10 12:00:00,23429.660827229283,3.198169235510354,12,6,1,1
2021-01-10 13:00:00,2021-01-10 13:00:00,23199.02629234136,2.6725367951099726,13,6,1,1
2021-01-10 14:00:00,2021-01-10 14:00:00,24980.53889327899,1.9169127559933958,14,6,1,1
2021-01-10 15:00:00,2021-01-10 15:00:00,20351.402423231575,5.892746561112482,15,6,1,1
2021-01-10 16:00:00,2021-01-10 16:00:00,19124.09063130986,6.997641005168598,16,6,1,1
2021-01-10 17:00:00,2021-01-10 17:00:00,20040.62637426582,6.257579567463797,17,6,1,1
2021-01-10 18:00:00,2021-01-10 18:00:00,21484.985885438,4.653269047154718,18,6,1,1
2021-01-10 19:00:00,2021-01-10 19:00:00,19276.38853974855,7.449781812118192,19,6,1,1
2021-01-10 20:00:00,2021-01-10 20:00:00,20077.740192504527,5.190818645402713,20,6,1,1
2021-01-10 21:00:00,2021-01-10 21:00:00,23248.468274214523,2.221888539481689,21,6,1,1
2021-01-10 22:00:00,2021-01-10 22:00:00,18782.754063653603,7.168088083275251,22,6,1,1
2021-01-10 23:00:00,2021-01-10 23:00:00,20654.753120942205,4.741912034143568,23,6,1,1
2021-01-11 00:00:00,2021-01-11 00:00:00,23849.179348997135,2.787674662580772,0,0,1,0
2021-01-11 01:00:00,2021-01-11 01:00:00,26000.0,-1.613963725345442,1,0,1,0
2021-01-11 02:00:00,2021-01-11 02:00:00,25955.586252854293,-0.26779536364103995,2,0,1,0
2021-01-11 03:00:00,2021-01-11 03:00:00,20340.78010689065,6.02368859848223,3,0,1,0
2021-01-11 04:00:00,2021-01-11 04:00:00,26000.0,-3.266089465524496,4,0,1,0
2021-01-11 05:00:00,2021-01-11 05:00:00,26000.0,-0.41905362761189124,5,0,1,0
2021-01-11 06:00:00,2021-01-11 06:00:00,26000.0,0.0705207024974085,6,0,1,0
2021-01-11 07:00:00,2021-01-11 07:00:00,26000.0,1.0190455670691754,7,0,1,0
2021-01-11 08:00:00,2021-01-11 08:00:00,26000.0,-3.221093610675866,8,0,1,0
2021-01-11 09:00:00,2021-01-11 09:00:00,26000.0,1.4383170071410107,9,0,1,0
2021-01-11 10:00:00,2021-01-11 10:00:00,26000.0,-2.5867722776312947,10,0,1,0
2021-01-11 11:00:00,2021-01-11 11:00:00,24548.65484986099,2.59990879978604,11,0,1,0
2021-01-11 12:00:00,2021-01-11 12:00:00,25421.205611229518,1.506109608135223,12,0,1,0
2021-01-11 13:00:00,2021-01-11 13:00:00,25273.070129665048,1.7532067274988505,13,0,1,0
2021-01-11 14:00:00,2021-01-11 14:00:00,20760.06930035745,6.732791900540786,14,0,1,0
2021-01-11 15:00:00,2021-01-11 15:00:00,22268.90024606385,4.682387871748768,15,0,1,0
2021-01-11 16:00:00,2021-01-11 16:00:00,19853.476239988326,6.936778379053862,16,0,1,0
2021-01-11 17:00:00,2021-01-11 17:00:00,20178.543813853463,7.323619815456876,17,0,1,0
2021-01-11 18:00:00,2021-01-11 18:00:00,18059.83121551391,9.338016564890342,18,0,1,0
2021-01-11 19:00:00,2021-01-11 19:00:00,23731.535238815264,3.0446316310797044,19,0,1,0
2021-01-11 20:00:00,2021-01-11 20:00:00,19590.959319907783,8.06748741484378,20,0,1,0
2021-01-11 21:00:00,2021-01-11 21:00:00,20631.93836340112,5.338727862684322,21,0,1,0
2021-01-11 22:00:00,2021-01-11 22:00:00,22342.978463759842,3.7353313006121724,22,0,1,0
2021-01-11 23:00:00,2021-01-11 23:00:00,24649.361181522527,1.0883707477845346,23,0,1,0
2021-01-12 00:00:00,2021-01-12 00:00:00,21414.29464205399,4.705922091371348,0,1,1,0
2021-01-12 01:00:00,2021-01-12 01:00:00,26000.0,0.11183939182598612,1,1,1,0
2021-01-12 02:00:00,2021-01-12 02:00:00,22647.253739425207,2.992795054482479,2,1,1,0
2021-01-12 03:00:00,2021-01-12 03:00:00,20184.17809882158,5.900963793818143,3,1,1,0
2021-01-12 04:00:00,2021-01-12 04:00:00,23358.95650268784,3.059010071499148,4,1,1,0
2021-01-12 05:00:00,2021-01-12 05:00:00,22795.408475642307,3.7923963497524302,5,1,1,0
2021-01-12 06:00:00,2021-01-12 06:00:00,26000.0,-1.5814717390192305,6,1,1,0
2021-01-12 07:00:00,2021-01-12 07:00:00,24776.705841830764,2.229555381029869,7,1,1,0
2021-01-12 08:00:00,2021-01-12 08:00:00,26000.0,-2.2336454641693066,8,1,1,0
2021-01-12 09:00:00,2021-01-12 09:00:00,26000.0,0.5244162731213708,9,1,1,0
2021-01-12 10:00:00,2021-01-12 10:00:00,21882.953563888073,6.087107597094846,10,1,1,0
2021-01-12 11:00:00,2021-01-12 11:00:00,26000.0,0.942356231641851,11,1,1,0
2021-01-12 12:00:00,2021-01-12 12:00:00,21597.301224394996,6.0213086106386235,12,1,1,0
2021-01-12 13:00:00,2021-01-12 13:00:00,20437.463721408778,6.562999223621002,13,1,1,0
2021-01-12 14:00:00,2021-01-12 14:00:00,19808.43839219115,7.438793323074135,14,1,1,0
2021-01-12 15:00:00,2021-01-12 15:00:00,24832.386653022808,2.2102783762664124,15,1,1,0
2021-01-12 16:00:00,2021-01-12 16:00:00,20532.106558721796,7.172072206345267,16,1,1,0
2021-01-12 17:00:00,2021-01-12 17:00:00,21440.973544582608,5.771813080101899,17,1,1,0
2021-01-12 18:00:00,2021-01-12 18:00:00,18697.4954813111,8.991320422719268,18,1,1,0
2021-01-12 19:00:00,2021-01-12 19:00:00,24748.79684894714,2.034908845778806,19,1,1,0
2021-01-12 20:00:00,2021-01-12 20:00:00,19683.62707587874,6.796740209698337,20,1,1,0
2021-01-12 21:00:00,2021-01-12 21:00:00,20772.769081849237,5.971022355573558,21,1,1,0
2021-01-12 22:00:00,2021-01-12 22:00:00,26000.0,-0.18695029154956266,22,1,1,0
2021-01-12 23:00:00,2021-01-12 23:00:00,23732.973751000074,1.8558331583849355,23,1,1,0
2021-01-13 00:00:00,2021-01-13 00:00:00,26000.0,-1.2778604450149977,0,2,1,0
2021-01-13 01:00:00,2021-01-13 01:00:00,25554.401464489627,0.7097756824875816,1,2,1,0
2021-01-13 02:00:00,2021-01-13 02:00:00,22247.793191154367,3.179772577089862,2,2,1,0
2021-01-13 03:00:00,2021-01-13 03:00:00,23932.628379320373,1.67844005944701,3,2,1,0
2021-01-13 04:00:00,2021-01-13 04:00:00,24865.05502849015,1.1413948557298448,4,2,1,0
2021-01-13 05:00:00,2021-01-13 05:00:00,26000.0,-2.1765446829954107,5,2,1,0
2021-01-13 06:00:00,2021-01-13 06:00:00,23249.838398703032,3.126369298080438,6,2,1,0
2021-01-13 07:00:00,2021-01-13 07:00:00,26000.0,0.38506419175795314,7,2,1,0
2021-01-13 08:00:00,2021-01-13 08:00:00,26000.0,0.820729776774715,8,2,1,0
2021-01-13 09:00:00,2021-01-13 09:00:00,24108.759005946387,3.5688884185872873,9,2,1,0
2021-01-13 10:00:00,2021-01-13 10:00:00,26000.0,-0.6344833582073353,10,2,1,0
2021-01-13 11:00:00,2021-01-13 11:00:00,23839.92398195182,3.1434722581837784,11,2,1,0
2021-01-13 12:00:00,2021-01-13 12:00:00,23033.17437028698,4.411902939741056,12,2,1,0
2021-01-13 13:00:00,2021-01-13 13:00:00,24443.732127194195,2.7704779939751805,13,2,1,0
2021-01-13 14:00:00,2021-01-13 14:00:00,20601.51586336865,6.493576989282607,14,2,1,0
2021-01-13 15:00:00,2021-01-13 15:00:00,20296.02802559303,6.681481887407779,15,2,1,0
2021-01-13 16:00:00,2021-01-13 16:00:00,21077.438803809553,5.717205902306733,16,2,1,0
2021-01-13 17:00:00,2021-01-13 17:00:00,20982.021992362603,5.944197351612695,17,2,1,0
2021-01-13 18:00:00,2021-01-13 18:00:00,19344.13551056768,7.690399638831786,18,2,1,0
2021-01-13 19:00:00,2021-01-13 19:00:00,18975.605080218007,8.255226736326554,19,2,1,0
2021-01-13 20:00:00,2021-01-13 20:00:00,20743.615303286006,6.146346590335297,20,2,1,0
2021-01-13 21:00:00,2021-01-13 21:00:00,18618.312840415267,8.31757127040748,21,2,1,0
2021-01-13 22:00:00,2021-01-13 22:00:00,20164.175483836687,6.546856632155135,22,2,1,0
2021-01-13 23:00:00,2021-01-13 23:00:00,26000.0,-0.28938880524527644,23,2,1,0
2021-01-14 00:00:00,2021-01-14 00:00:00,26000.0,-0.10214784742763205,0,3,1,0
2021-01-14 01:00:00,2021-01-14 01:00:00,20148.56375116452,5.594012523870789,1,3,1,0
2021-01-14 02:00:00,2021-01-14 02:00:00,24290.048596597462,1.3027442482108955,2,3,1,0
2021-01-14 03:00:00,2021-01-14 03:00:00,23867.759202524536,1.7135995031856992,3,3,1,0
2021-01-14 04:00:00,2021-01-14 04:00:00,22230.690609261772,3.6794413305500937,4,3,1,0
2021-01-14 05:00:00,2021-01-14 05:00:00,25545.3333420276,0.5203044261257651,5,3,1,0
2021-01-14 06:00:00,2021-01-14 06:00:00,25965.115996457018,0.5321054132524184,6,3,1,0
2021-01-14 07:00:00,2021-01-14 07:00:00,26000.0,-1.6258299930010969,7,3,1,0
2021-01-14 08:00:00,2021-01-14 08:00:00,25375.04193017275,1.775522538353662,8,3,1,0
2021-01-14 09:00:00,2021-01-14 09:00:00,25009.45931118551,2.7984223320270725,9,3,1,0
2021-01-14 10:00:00,2021-01-14 10:00:00,26000.0,0.5136149124387963,10,3,1,0
2021-01-14 11:00:00,2021-01-14 11:00:00,26000.0,0.3816740284062847,11,3,1,0
2021-01-14 12:00:00,2021-01-14 12:00:00,17945.31733288335,10.033780577246088,12,3,1,0
2021-01-14 13:00:00,2021-01-14 13:00:00,22566.272749916632,4.017123952472973,13,3,1,0
2021-01-14 14:00:00,2021-01-14 14:00:00,23803.10083782864,3.268595415537365,14,3,1,0
2021-01-14 15:00:00,2021-01-14 15:00:00,19908.00960303173,7.370508711850414,15,3,1,0
2021-01-14 16:00:00,2021-01-14 16:00:00,20421.330292217524,5.958717084059909,16,3,1,0
2021-01-14 17:00:00,2021-01-14 17:00:00,22886.76810314949,3.6758990498994093,17,3,1,0
2021-01-14 18:00:00,2021-01-14 18:00:00,19333.86179287452,7.70509043689876,18,3,1,0
2021-01-14 19:00:00,2021-01-14 19:00:00,23052.445557162,4.267358400175494,19,3,1,0
2021-01-14 20:00:00,2021-01-14 20:00:00,18265.581166554577,10.04653910207963,20,3,1,0
2021-01-14 21:00:00,2021-01-14 21:00:00,19822.714180349743,6.8698420471979045,21,3,1,0
2021-01-14 22:00:00,2021-01-14 22:00:00,21941.29634735941,4.325009011901932,22,3,1,0
2021-01-14 23:00:00,2021-01-14 23:00:00,21400.126030307078,4.571992395030959,23,3,1,0
2021-01-15 00:00:00,2021-01-15 00:00:00,20062.63902486061,5.7853533538186,0,4,1,0
2021-01-15 01:00:00,2021-01-15 01:00:00,22980.37235465615,3.220552078467755,1,4,1,0
2021-01-15 02:00:00,2021-01-15 02:00:00,19192.878349100378,7.3423604416004284,2,4,1,0
2021-01-15 03:00:00,2021-01-15 03:00:00,22047.981853496545,4.2604236518733085,3,4,1,0
2021-01-15 04:00:00,2021-01-15 04:00:00,24109.852521901135,2.168013502642768,4,4,1,0
2021-01-15 05:00:00,2021-01-15 05:00:00,26000.0,-1.6881670947410736,5,4,1,0
2021-01-15 06:00:00,2021-01-15 06:00:00,26000.0,0.18986626053063432,6,4,1,0
2021-01-15 07:00:00,2021-01-15 07:00:00,25148.31364583936,1.8615155959473988,7,4,1,0
2021-01-15 08:00:00,2021-01-15 08:00:00,26000.0,-1.088097297237732,8,4,1,0
2021-01-15 09:00:00,2021-01-15 09:00:00,22503.307116602286,4.684413773033349,9,4,1,0
2021-01-15 10:00:00,2021-01-15 10:00:00,26000.0,-0.3581842803190014,10,4,1,0
2021-01-15 11:00:00,2021-01-15 11:00:00,25986.974409509952,1.2127375053110803,11,4,1,0
2021-01-15 12:00:00,2021-01-15 12:00:00,25161.402558953796,2.181568399182969,12,4,1,0
2021-01-15 13:00:00,2021-01-15 13:00:00,20744.532232596655,6.22839978547605,13,4,1,0
2021-01-15 14:00:00,2021-01-15 14:00:00,24152.851353390724,3.0851133767005505,14,4,1,0
2021-01-15 15:00:00,2021-01-15 15:00:00,25827.980407111583,1.223913664449472,15,4,1,0
2021-01-15 16:00:00,2021-01-15 16:00:00,18644.626790641425,8.925796153668735,16,4,1,0
2021-01-15 17:00:00,2021-01-15 17:00:00,21277.20819807587,5.399530376031231,17,4,1,0
2021-01-15 18:00:00,2021-01-15 18:00:00,23009.19334192611,3.946552934993969,18,4,1,0
2021-01-15 19:00:00,2021-01-15 19:00:00,22262.173221820358,4.6335641624864135,19,4,1,0
2021-01-15 20:00:00,2021-01-15 20:00:00,17619.94415049477,10.51803484537281,20,4,1,0
2021-01-15 21:00:00,2021-01-15 21:00:00,22276.115074517937,4.111889196416551,21,4,1,0
2021-01-15 22:00:00,2021-01-15 22:00:00,21263.47924903789,4.829891805497873,22,4,1,0
2021-01-15 23:00:00,2021-01-15 23:00:00,21885.111037446703,3.3026149067105703,23,4,1,0
2021-01-16 00:00:00,2021-01-16 00:00:00,24885.28147044323,0.566946559349065,0,5,1,1
2021-01-16 01:00:00,2021-01-16 01:00:00,23690.964589942218,1.0205062478160376,1,5,1,1
2021-01-16 02:00:00,2021-01-16 02:00:00,26000.0,-1.0938467306224324,2,5,1,1
2021-01-16 03:00:00,2021-01-16 03:00:00,21394.59145772191,3.932479255373733,3,5,1,1
2021-01-16 04:00:00,2021-01-16 04:00:00,24320.02500043364,1.323397604786322,4,5,1,1
2021-01-16 05:00:00,2021-01-16 05:00:00,19847.63477144005,6.983380445418488,5,5,1,1
2021-01-16 06:00:00,2021-01-16 06:00:00,26000.0,-1.092618312677314,6,5,1,1
2021-01-16 07:00:00,2021-01-16 07:00:00,26000.0,-1.3600669994452832,7,5,1,1
2021-01-16 08:00:00,2021-01-16 08:00:00,22117.03964003797,4.9263945106724565,8,5,1,1
2021-01-16 09:00:00,2021-01-16 09:00:00,22826.31234992086,4.218911352787548,9,5,1,1
2021-01-16 10:00:00,2021-01-16 10:00:00,24246.946986564773,3.1624270916510184,10,5,1,1
2021-01-16 11:00:00,2021-01-16 11:00:00,26000.0,0.1450616385617396,11,5,1,1
2021-01-16 12:00:00,2021-01-16 12:00:00,19820.678346773893,8.073478855915585,12,5,1,1
2021-01-16 13:00:00,2021-01-16 13:00:00,21706.09852465434,4.312435645419358,13,5,1,1
2021-01-16 14:00:00,2021-01-16 14:00:00,22576.871603033007,4.144804406492322,14,5,1,1
2021-01-16 15:00:00,2021-01-16 15:00:00,18191.40465299861,8.705475324317636,15,5,1,1
2021-01-16 16:00:00,2021-01-16 16:00:00,20461.777444497566,6.274365047255318,16,5,1,1
2021-01-16 17:00:00,2021-01-16 17:00:00,22553.936671765365,3.7209074915332274,17,5,1,1
2021-01-16 18:00:00,2021-01-16 18:00:00,19613.391017310405,6.843347897620827,18,5,1,1
2021-01-16 19:00:00,2021-01-16 19:00:00,22048.507980674378,4.692290627648857,19,5,1,1
2021-01-16 20:00:00,2021-01-16 20:00:00,26000.0,-1.1720901598267979,20,5,1,1
2021-01-16 21:00:00,2021-01-16 21:00:00,22900.76851584987,3.6755402577929073,21,5,1,1
2021-01-16 22:00:00,2021-01-16 22:00:00,21948.456104439847,3.9444729500561917,22,5,1,1
2021-01-16 23:00:00,2021-01-16 23:00:00,23943.12637239364,1.6564802927160471,23,5,1,1
2021-01-17 00:00:00,2021-01-17 00:00:00,19980.89837552494,5.212583882414232,0,6,1,1
2021-01-17 01:00:00,2021-01-17 01:00:00,24106.921381615866,1.0597302103160242,1,6,1,1
2021-01-17 02:00:00,2021-01-17 02:00:00,21762.675784773972,3.481218990428286,2,6,1,1
2021-01-17 03:00:00,2021-01-17 03:00:00,26000.0,-1.414111886898458,3,6,1,1
2021-01-17 04:00:00,2021-01-17 04:00:00,21030.374353804382,3.4708407552602774,4,6,1,1
2021-01-17 05:00:00,2021-01-17 05:00:00,26000.0,-2.2877447109676594,5,6,1,1
2021-01-17 06:00:00,2021-01-17 06:00:00,26000.0,-5.047209966678673,6,6,1,1
2021-01-17 07:00:00,2021-01-17 07:00:00,22409.08751095406,4.007379561885462,7,6,1,1
2021-01-17 08:00:00,2021-01-17 08:00:00,26000.0,-0.9204180757451024,8,6,1,1
2021-01-17 09:00:00,2021-01-17 09:00:00,21622.44855089242,6.093794557240459,9,6,1,1
2021-01-17 10:00:00,2021-01-17 10:00:00,23976.81633281494,3.73967915919265,10,6,1,1
2021-01-17 11:00:00,2021-01-17 11:00:00,21971.046858918973,5.032815255407954,11,6,1,1
2021-01-17 12:00:00,2021-01-17 12:00:00,20545.58331024028,6.452717569458955,12,6,1,1
2021-01-17 13:00:00,2021-01-17 13:00:00,21913.484457060593,4.902621574916853,13,6,1,1
2021-01-17 14:00:00,2021-01-17 14:00:00,21086.65676571175,5.660041903637051,14,6,1,1
2021-01-17 15:00:00,2021-01-17 15:00:00,18098.893646663662,9.180018574715808,15,6,1,1
2021-01-17 16:00:00,2021-01-17 16:00:00,20405.152650510234,6.737272956674188,16,6,1,1
2021-01-17 17:00:00,2021-01-17 17:00:00,21912.644433988156,4.943595724330854,17,6,1,1
2021-01-17 18:00:00,2021-01-17 18:00:00,19073.434389168055,8.336124137409442,18,6,1,1
2021-01-17 19:00:00,2021-01-17 19:00:00,25647.66330158174,1.4908715698176795,19,6,1,1
2021-01-17 20:00:00,2021-01-17 20:00:00,17984.68058494212,9.77965824462456,20,6,1,1
2021-01-17 21:00:00,2021-01-17 21:00:00,17513.937605967156,9.360593125033045,21,6,1,1
2021-01-17 22:00:00,2021-01-17 22:00:00,18120.21111724816,8.38908903096487,22,6,1,1
2021-01-17 23:00:00,2021-01-17 23:00:00,18714.345284105853,7.575064325096196,23,6,1,1
2021-01-18 00:00:00,2021-01-18 00:00:00,21751.109237500918,3.6942513949316167,0,0,1,0
2021-01-18 01:00:00,2021-01-18 01:00:00,22758.74618626497,2.867046534615743,1,0,1,0
2021-01-18 02:00:00,2021-01-18 02:00:00,26000.0,-0.6583631748123717,2,0,1,0
2021-01-18 03:00:00,2021-01-18 03:00:00,20652.07007841901,6.170054746542167,3,0,1,0
2021-01-18 04:00:00,2021-01-18 04:00:00,26000.0,0.11619271802165554,4,0,1,0
2021-01-18 05:00:00,2021-01-18 05:00:00,25057.47864617611,1.88430004563006,5,0,1,0
2021-01-18 06:00:00,2021-01-18 06:00:00,25084.26069643545,1.5730348298883854,6,0,1,0
2021-01-18 07:00:00,2021-01-18 07:00:00,26000.0,-2.3053389566388973,7,0,1,0
2021-01-18 08:00:00,2021-01-18 08:00:00,26000.0,-3.0107049631923952,8,0,1,0
2021-01-18 09:00:00,2021-01-18 09:00:00,25387.84777394277,1.8472848249421865,9,0,1,0
2021-01-18 10:00:00,2021-01-18 10:00:00,26000.0,1.3258356029302771,10,0,1,0
2021-01-18 11:00:00,2021-01-18 11:00:00,24318.588496292152,2.96577136406507,11,0,1,0
2021-01-18 12:00:00,2021-01-18 12:00:00,21119.516160999323,6.6349619405309515,12,0,1,0
2021-01-18 13:00:00,2021-01-18 13:00:00,22301.735295263516,5.315850058356596,13,0,1,0
2021-01-18 14:00:00,2021-01-18 14:00:00,20292.01711779458,7.3789560415591655,14,0,1,0
2021-01-18 15:00:00,2021-01-18 15:00:00,19623.546685754744,7.222915039965124,15,0,1,0
2021-01-18 16:00:00,2021-01-18 16:00:00,21487.496195267933,5.801147076019625,16,0,1,0
2021-01-18 17:00:00,2021-01-18 17:00:00,22974.14672916312,4.392815418041408,17,0,1,0
2021-01-18 18:00:00,2021-01-18 18:00:00,19857.102547545423,7.666987486525922,18,0,1,0
2021-01-18 19:00:00,2021-01-18 19:00:00,20456.328796984515,7.1183562493519,19,0,1,0
2021-01-18 20:00:00,2021-01-18 20:00:00,19077.144608366256,8.90247612699724,20,0,1,0
2021-01-18 21:00:00,2021-01-18 21:00:00,20307.3875115717,5.766248531878756,21,0,1,0
2021-01-18 22:00:00,2021-01-18 22:00:00,22055.220391623177,4.784501228643751,22,0,1,0
2021-01-18 23:00:00,2021-01-18 23:00:00,21661.3625112262,4.236247931242317,23,0,1,0
2021-01-19 00:00:00,2021-01-19 00:00:00,23998.64994547511,1.7424142640601366,0,1,1,0
2021-01-19 01:00:00,2021-01-19 01:00:00,18964.30720920399,6.8857476038097225,1,1,1,0
2021-01-19 02:00:00,2021-01-19 02:00:00,20899.803140511412,5.399708215469679,2,1,1,0
2021-01-19 03:00:00,2021-01-19 03:00:00,26000.0,-1.0975447117104467,3,1,1,0
2021-01-19 04:00:00,2021-01-19 04:00:00,22959.434236491088,3.473865643645185,4,1,1,0
2021-01-19 05:00:00,2021-01-19 05:00:00,26000.0,-3.4424899252403875,5,1,1,0
2021-01-19 06:00:00,2021-01-19 06:00:00,24552.160878585764,3.53675942425467,6,1,1,0
2021-01-19 07:00:00,2021-01-19 07:00:00,26000.0,-0.5593737254601052,7,1,1,0
2021-01-19 08:00:00,2021-01-19 08:00:00,25119.878085492768,2.3867060124474726,8,1,1,0
2021-01-19 09:00:00,2021-01-19 09:00:00,26000.0,-2.854305383604653,9,1,1,0
2021-01-19 10:00:00,2021-01-19 10:00:00,26000.0,-0.4002056383673569,10,1,1,0
2021-01-19 11:00:00,2021-01-19 11:00:00,23907.06138179367,4.497628380520995,11,1,1,0
2021-01-19 12:00:00,2021-01-19 12:00:00,24893.154444256164,2.3558381930088848,12,1,1,0
2021-01-19 13:00:00,2021-01-19 13:00:00,24484.92845530987,2.7904465585275773,13,1,1,0
2021-01-19 14:00:00,2021-01-19 14:00:00,19622.960325625405,9.10934618140509,14,1,1,0
2021-01-19 15:00:00,2021-01-19 15:00:00,17775.68416627468,11.774213036109144,15,1,1,0
2021-01-19 16:00:00,2021-01-19 16:00:00,18916.927745826855,9.071915829351836,16,1,1,0
2021-01-19 17:00:00,2021-01-19 17:00:00,22480.901112574044,4.305198319060281,17,1,1,0
2021-01-19 18:00:00,2021-01-19 18:00:00,17292.10671870866,11.551745474169598,18,1,1,0
