ds,demand_mw,temperature,is_weekend,month,dayofweek
2020-08-17,16150.91665380425,27.275811391326275,0,8,0
2020-08-18,15492.055303198444,26.753277320653932,0,8,1
2020-08-19,15834.71091787264,26.924956384051118,0,8,2
2020-08-20,15905.552195237375,27.027836175618887,0,8,3
2020-08-21,15193.239983747575,25.96287625170051,0,8,4
2020-08-22,14644.592689957506,26.149399757752906,1,8,5
2020-08-23,14579.982399639111,26.34917438979385,1,8,6
2020-08-24,15277.238817768479,26.26104696368039,0,8,0
2020-08-25,14648.60521688049,25.45470235370675,0,8,1
2020-08-26,14744.684753954454,25.496478526940916,0,8,2
2020-08-27,14319.658192065448,25.004270739619727,0,8,3
2020-08-28,14568.293025543266,25.24337841048136,0,8,4
2020-08-29,13315.153252701972,24.12016664169757,1,8,5
2020-08-30,13380.923619272604,24.390023261175582,1,8,6
2020-08-31,14296.383208117491,24.647475909271094,0,8,0
2020-09-01,13680.813036404774,23.797050379299183,0,9,1
2020-09-02,13448.685292554072,23.490997105258028,0,9,2
2020-09-03,13769.666263720008,24.33222230099155,0,9,3
2020-09-04,13821.233054541117,24.016984084042182,0,9,4
2020-09-05,12617.046547391246,23.243941711843323,1,9,5
2020-09-06,12760.676007129461,23.090573225175348,1,9,6
2020-09-07,12603.343767493358,21.4489622236256,0,9,0
2020-09-08,12410.309345462783,20.866704369995016,0,9,1
2020-09-09,12628.004947496229,21.33989104025255,0,9,2
2020-09-10,12584.077808904389,21.463786514621862,0,9,3
2020-09-11,12540.85294305552,21.067233624098744,0,9,4
2020-09-12,11693.895602105551,21.212152008480082,1,9,5
2020-09-13,11801.50786056922,19.993258677567262,1,9,6
2020-09-14,12158.72793507066,20.550859529863448,0,9,0
2020-09-15,12142.27010851358,19.80323964906447,0,9,1
2020-09-16,12300.412134637814,19.295696463361168,0,9,2
2020-09-17,11998.251035707535,18.8478339482367,0,9,3
2020-09-18,11876.211579446834,18.353461538952946,0,9,4
2020-09-19,11607.448667725708,18.822746789530285,1,9,5
2020-09-20,11311.67603924723,18.844338106139464,1,9,6
2020-09-21,12096.653647651658,18.51918805862828,0,9,0
2020-09-22,11943.304505671249,17.360475497189412,0,9,1
2020-09-23,12131.006907082798,16.74895306520721,0,9,2
2020-09-24,12027.336101118393,16.908656732758562,0,9,3
2020-09-25,11837.417870296036,17.239033847144622,0,9,4
2020-09-26,11226.353149813132,17.55954104611432,1,9,5
2020-09-27,11239.574218682448,17.173151337876625,1,9,6
2020-09-28,11942.803747723121,15.833018508518842,0,9,0
2020-09-29,11853.003158442245,16.514273443614297,0,9,1
2020-09-30,11987.299404828102,14.854190781257953,0,9,2
2020-10-01,11842.228885859317,15.736994720232914,0,10,3
2020-10-02,11889.633278521345,15.776398421819984,0,10,4
2020-10-03,11212.16254107315,15.291926869473658,1,10,5
2020-10-04,11366.731045107046,15.444045273328213,1,10,6
2020-10-05,12411.523415106092,13.045425643253774,0,10,0
2020-10-06,12435.390361289576,13.228993663061411,0,10,1
2020-10-07,12344.974063543357,13.853194377499593,0,10,2
2020-10-08,12514.580819368632,12.821671051500497,0,10,3
2020-10-09,12345.630300629986,13.123083143281262,0,10,4
2020-10-10,11729.735569795232,13.400724664909484,1,10,5
2020-10-11,12163.215571990184,12.390281236567974,1,10,6
2020-10-12,13008.627527824217,11.853020623522674,0,10,0
2020-10-13,12461.908034200334,13.208335668692316,0,10,1
2020-10-14,13529.90711044484,10.946148563385918,0,10,2
2020-10-15,12816.135516431415,11.665844888357897,0,10,3
2020-10-16,13100.578871406184,11.332617243730148,0,10,4
2020-10-17,12788.557568594064,10.926703621270804,1,10,5
2020-10-18,12982.052778680649,10.528331665724062,1,10,6
2020-10-19,13707.54430115624,10.421267062166843,0,10,0
2020-10-20,13174.337264021766,11.129265542073819,0,10,1
2020-10-21,13523.310282764449,10.500895170129649,0,10,2
2020-10-22,13950.419928016883,9.94352765551004,0,10,3
2020-10-23,14411.869577379422,8.923654828653317,0,10,4
2020-10-24,13910.713640325515,8.80846313625864,1,10,5
2020-10-25,14146.793550606553,8.63070029565185,1,10,6
2020-10-26,14754.989983788786,8.6637123806334,0,10,0
2020-10-27,14916.994939400307,8.448908288622501,0,10,1
2020-10-28,14901.41680932481,8.389755199081742,0,10,2
2020-10-29,14897.117781880608,8.366230768448423,0,10,3
2020-10-30,15323.607994327083,7.937834629343044,0,10,4
2020-10-31,15397.769570273047,7.170466412873224,1,10,5
2020-11-01,14828.098861371904,7.911586788334049,1,11,6
2020-11-02,16247.776493587537,7.107110495899746,0,11,0
2020-11-03,15899.31717564591,7.115801797178161,0,11,1
2020-11-04,16317.626133730773,7.060026907558512,0,11,2
2020-11-05,16234.628474343685,6.846320578721048,0,11,3
2020-11-06,16659.099820486823,6.542056714686193,0,11,4
2020-11-07,15681.968678756597,6.8279321405837266,1,11,5
2020-11-08,17039.913987401964,5.430400833668666,1,11,6
2020-11-09,17424.536271391164,5.965661831894306,0,11,0
2020-11-10,17414.41525986327,5.757774559960548,0,11,1
2020-11-11,17332.22333269804,5.946307860105726,0,11,2
2020-11-12,18072.765733954435,5.273909832600725,0,11,3
2020-11-13,17296.215899255298,5.848924952807532,0,11,4
2020-11-14,18638.03361045728,4.04965479151286,1,11,5
2020-11-15,18089.887922029757,4.463267751386601,1,11,6
2020-11-16,18810.047501587407,4.517984620789252,0,11,0
2020-11-17,18555.44883757768,4.844697406570024,0,11,1
2020-11-18,18452.81312867779,4.853881240368306,0,11,2
2020-11-19,18746.29486843229,4.660847199693635,0,11,3
2020-11-20,19400.345461151515,3.9346269062954007,0,11,4
2020-11-21,18773.162600425927,4.18875013553489,1,11,5
2020-11-22,20068.715044163993,2.9166878855026237,1,11,6
2020-11-23,19980.64060246205,3.763676519647983,0,11,0
2020-11-24,19782.822689222176,3.9751182911803036,0,11,1
2020-11-25,20432.70720787871,3.1560084473319843,0,11,2
2020-11-26,20156.20189232217,3.6408452843199743,0,11,3
2020-11-27,20426.760872092906,3.514394957474322,0,11,4
2020-11-28,19547.10394143927,3.8031995145399944,1,11,5
2020-11-29,19698.518798265242,3.4220441356875555,1,11,6
2020-11-30,20786.254234818392,3.0293953260321245,0,11,0
2020-12-01,20199.49187419868,3.7842918855648997,0,12,1
2020-12-02,20134.853507727017,3.940388844961244,0,12,2
2020-12-03,21665.30419845018,2.675882009525609,0,12,3
2020-12-04,21669.402414966713,2.5872710100709,0,12,4
2020-12-05,20590.269335441237,3.1087351736064353,1,12,5
2020-12-06,20985.62557106413,2.7797108965767285,1,12,6
2020-12-07,22471.12566397297,1.7955702274332594,0,12,0
2020-12-08,21815.07806674957,2.7219791868130696,0,12,1
2020-12-09,21916.02972836499,2.504281738146839,0,12,2
2020-12-10,22157.9523964807,2.079712956145784,0,12,3
2020-12-11,22200.180813497118,2.520816504123258,0,12,4
2020-12-12,22395.699223897376,1.639958559261024,1,12,5
2020-12-13,21951.793069121082,2.1011368264496664,1,12,6
2020-12-14,22171.93039574433,2.764784589820317,0,12,0
2020-12-15,22874.465625141238,1.5249475589656365,0,12,1
2020-12-16,21924.0688130506,2.7698031979598245,0,12,2
2020-12-17,22770.44161149462,1.7400130830139877,0,12,3
2020-12-18,22881.642466216956,1.6142370806650048,0,12,4
2020-12-19,21958.464084048304,2.367303777163689,1,12,5
2020-12-20,20749.74001266452,3.9856058310328706,1,12,6
2020-12-21,22643.317085214745,2.6360641059818195,0,12,0
2020-12-22,23442.755486003836,1.5388632006670206,0,12,1
2020-12-23,22806.422358766707,2.347414095222112,0,12,2
2020-12-24,23667.488554497046,1.158419890994236,0,12,3
2020-12-25,23131.559903462014,2.0831077700409564,0,12,4
2020-12-26,22637.608345397923,2.282446665730789,1,12,5
2020-12-27,23090.32887217614,1.579887442121356,1,12,6
2020-12-28,22944.252911093863,2.302277067468499,0,12,0
2020-12-29,23074.899602774603,2.3408551448771626,0,12,1
2020-12-30,23627.553479751135,1.7811731567031195,0,12,2
2020-12-31,22630.687920573368,3.197946391449402,0,12,3
2021-01-01,22128.374829216176,3.565330418660937,0,1,4
2021-01-02,22953.199230182654,2.1508852004691366,1,1,5
2021-01-03,22851.02421669981,2.547019620638475,1,1,6
2021-01-04,23372.144805516426,1.870871371348328,0,1,0
2021-01-05,22773.101520902128,3.420315336023865,0,1,1
2021-01-06,23883.095888858687,1.8580370734524132,0,1,2
2021-01-07,23141.81095028025,3.0940452126472096,0,1,3
2021-01-08,22563.617829808758,3.696443776595237,0,1,4
2021-01-09,22365.043330643035,3.4420667136547594,1,1,5
2021-01-10,22705.7480278306,2.8657154770601725,1,1,6
2021-01-11,23560.669570111713,2.5879936288106595,0,1,0
2021-01-12,22889.336799902423,3.6321410230459006,0,1,1
2021-01-13,23003.25645212477,3.431286406627406,0,1,2
2021-01-14,22824.11819720941,3.7164133166809825,0,1,3
2021-01-15,22923.20570383251,3.582402379079779,0,1,4
2021-01-16,22878.908895870652,3.2335200541922027,1,1,5
2021-01-17,21744.87319568697,4.384842769522289,1,1,6
2021-01-18,22759.29606944133,3.820451170668177,0,1,0
2021-01-19,22424.456615874227,4.324478723436216,0,1,1
2021-01-20,22373.036930680642,4.6232435949495985,0,1,2
2021-01-21,22502.455822698666,4.79147856344649,0,1,3
2021-01-22,23505.097014082043,2.8477597711956375,0,1,4
2021-01-23,21468.46030049572,5.386521723280194,1,1,5
2021-01-24,21696.594988875546,4.954709676984654,1,1,6
2021-01-25,22385.197801872153,4.805080683691238,0,1,0
2021-01-26,21781.985569284407,5.482444465488964,0,1,1
2021-01-27,21414.993753848474,6.2347321663301365,0,1,2
2021-01-28,22664.245226195442,4.425065377028582,0,1,3
2021-01-29,21813.998219275305,5.783632556632963,0,1,4
2021-01-30,20878.142366120865,6.191302082599363,1,1,5
2021-01-31,20738.69759223382,6.306928651683241,1,1,6
2021-02-01,23035.8561247404,4.284514409551826,0,2,0
2021-02-02,21089.21072870866,6.913563157434016,0,2,1
2021-02-03,21593.906033656098,6.303160134760636,0,2,2
2021-02-04,21510.661372439547,6.2740957584089365,0,2,3
2021-02-05,21835.068630148828,6.174074263538014,0,2,4
2021-02-06,20320.725220265515,7.293218624197972,1,2,5
2021-02-07,20830.961943229984,6.8631322792862255,1,2,6
2021-02-08,20397.158698162628,7.9692223366882615,0,2,0
2021-02-09,21087.997864356952,6.9420247757579245,0,2,1
2021-02-10,20211.127846664203,8.688136424471914,0,2,2
2021-02-11,20115.49630420731,8.485422358351904,0,2,3
2021-02-12,20248.2536619595,8.567370362000425,0,2,4
2021-02-13,19673.494222766116,8.214462306970349,1,2,5
2021-02-14,18877.019470907693,9.469100070210294,1,2,6
2021-02-15,20171.395100332225,8.276045089659934,0,2,0
2021-02-16,19628.34753305901,9.510326392739923,0,2,1
2021-02-17,19327.714969467113,10.189253886862778,0,2,2
2021-02-18,19071.833685067224,10.259665609226825,0,2,3
2021-02-19,19155.200582827038,10.322982806850806,0,2,4
2021-02-20,18256.22513703951,10.78208593035805,1,2,5
2021-02-21,18473.11592370269,10.451517209625443,1,2,6
2021-02-22,18573.95080390894,11.079040371021643,0,2,0
2021-02-23,18491.517397441647,11.715249122720264,0,2,1
2021-02-24,18301.606242983526,11.735696718120062,0,2,2
2021-02-25,18326.626478134483,11.452862735428647,0,2,3
2021-02-26,18963.409299370516,10.661828434460096,0,2,4
2021-02-27,17333.12132975119,12.522819616912363,1,2,5
2021-02-28,17470.06278479881,12.706429891338422,1,2,6
2021-03-01,17921.249457319147,12.666595114352432,0,3,0
2021-03-02,17851.215008631763,13.14639843629597,0,3,1
2021-03-03,17580.195780726815,13.984287603979581,0,3,2
2021-03-04,17239.825443058802,13.934553327833518,0,3,3
2021-03-05,17526.618933044265,14.392236320368239,0,3,4
2021-03-06,16861.667964254288,13.731927072674784,1,3,5
2021-03-07,16628.703251507624,14.519370666066722,1,3,6
2021-03-08,17154.70739327979,14.29673915500922,0,3,0
2021-03-09,16760.155664323902,15.337497260640307,0,3,1
2021-03-10,16877.30073295954,15.620532808814588,0,3,2
2021-03-11,17011.258366132442,15.22655197449067,0,3,3
2021-03-12,16874.794187186355,16.10243513311345,0,3,4
2021-03-13,16376.010857927713,16.172947654108263,1,3,5
2021-03-14,16181.522466432552,16.451891893449503,1,3,6
2021-03-15,16604.91749504011,16.05231590350265,0,3,0
2021-03-16,16503.090599298055,16.8138479914037,0,3,1
2021-03-17,16413.49356797365,17.27903305232093,0,3,2
2021-03-18,16490.02730794415,16.693037084866905,0,3,3
2021-03-19,16425.25434494922,17.860801697350805,0,3,4
2021-03-20,15796.673643729695,17.73766037386519,1,3,5
2021-03-21,15937.287590299959,17.897608475436723,1,3,6
2021-03-22,16636.371438549173,18.76013770443764,0,3,0
2021-03-23,16526.663978182467,18.570624502199923,0,3,1
2021-03-24,16198.019461731892,18.85723614620376,0,3,2
2021-03-25,16455.720182292476,19.653585616121983,0,3,3
2021-03-26,16262.230107027231,19.51725080498247,0,3,4
2021-03-27,15713.558680670076,19.706890680634128,1,3,5
2021-03-28,15849.24534671366,20.084793604190406,1,3,6
2021-03-29,16411.235568616477,20.558638776596798,0,3,0
2021-03-30,16484.258849840866,20.512760930680333,0,3,1
2021-03-31,16248.680244547408,20.546247524807097,0,3,2
2021-04-01,16515.603283538872,22.11144137826823,0,4,3
2021-04-02,16349.454351146911,21.183189502706902,0,4,4
2021-04-03,16131.694369150538,22.84114678061482,1,4,5
2021-04-04,15837.97926297233,21.677500888223012,1,4,6
2021-04-05,16797.024305735977,22.43943198901979,0,4,0
2021-04-06,16634.452420362042,22.759689895480864,0,4,1
2021-04-07,16620.191459203546,23.070412191445453,0,4,2
2021-04-08,16756.117620392815,23.854608410041195,0,4,3
2021-04-09,16569.255487022525,23.440630540253604,0,4,4
2021-04-10,15847.983852521951,22.596128369527673,1,4,5
2021-04-11,16575.03025940545,24.59349321751554,1,4,6
2021-04-12,16896.212587293867,23.799209193479502,0,4,0
2021-04-13,16901.727820114473,24.031159224583433,0,4,1
2021-04-14,17055.15128328992,24.739525655578884,0,4,2
2021-04-15,17160.312896687465,24.818881307739087,0,4,3
2021-04-16,17063.36174810758,25.049778785111414,0,4,4
2021-04-17,16710.763442446543,25.713566912202882,1,4,5
2021-04-18,16410.706902869042,24.769545271250678,1,4,6
2021-04-19,18007.941195900912,26.752402047169028,0,4,0
2021-04-20,17533.787901772328,26.12583102459071,0,4,1
2021-04-21,18149.94937913048,26.79792238175807,0,4,2
2021-04-22,17656.06336981586,26.174362557950932,0,4,3
2021-04-23,18223.454049203305,27.418266148555205,0,4,4
2021-04-24,17352.024146657568,26.712033003580952,1,4,5
2021-04-25,17945.78772731381,27.841494209513964,1,4,6
2021-04-26,18534.075652112664,27.799719064188675,0,4,0
2021-04-27,18090.49609997014,27.34143649979535,0,4,1
2021-04-28,18921.846276784334,28.44450385172406,0,4,2
2021-04-29,19355.249712177407,28.814069154422267,0,4,3
2021-04-30,19860.858015070735,29.714628186923132,0,4,4
2021-05-01,18296.31485824281,28.688763967277808,1,5,5
2021-05-02,18969.722621878755,29.46313157469039,1,5,6
2021-05-03,19770.714703443587,29.992910774803118,0,5,0
2021-05-04,19872.28137946455,30.024033889956524,0,5,1
2021-05-05,19629.40610530684,29.645921440702555,0,5,2
2021-05-06,20434.82092985018,30.750401618124314,0,5,3
2021-05-07,19784.32035013434,30.109979002633107,0,5,4
2021-05-08,19620.28889954831,30.629538194904296,1,5,5
2021-05-09,20052.733747041497,31.02416162767639,1,5,6
2021-05-10,20275.633203663623,30.39060371859405,0,5,0
2021-05-11,20670.40446321383,30.925807115593184,0,5,1
2021-05-12,21150.61682546521,31.86071519887773,0,5,2
2021-05-13,20281.660337299818,30.691256004193146,0,5,3
2021-05-14,21160.218126807336,31.886430506081357,0,5,4
2021-05-15,19755.77480078352,31.04304000608987,1,5,5
2021-05-16,20406.75858622039,31.601383528087897,1,5,6
2021-05-17,22480.162149172626,33.18773646045123,0,5,0
2021-05-18,21014.262077404233,31.657694459587685,0,5,1
2021-05-19,21568.13841028536,32.54043831646604,0,5,2
2021-05-20,22060.884186959167,32.89395859342491,0,5,3
2021-05-21,22013.935510098338,32.96626975884252,0,5,4
2021-05-22,21517.404256513873,32.84982038654798,1,5,5
2021-05-23,21204.389759744303,32.56222492211404,1,5,6
2021-05-24,22625.364234978853,33.7215126772164,0,5,0
2021-05-25,22415.61501408691,33.428718248946126,0,5,1
2021-05-26,21782.19803707048,32.97546923861801,0,5,2
2021-05-27,21558.012912995433,32.483931275820474,0,5,3
2021-05-28,22283.176276298662,33.53025637685023,0,5,4
2021-05-29,22326.07039551338,34.05090726047046,1,5,5
2021-05-30,22701.093743503607,34.69814844747837,1,5,6
2021-05-31,22541.417563375824,34.00072957202714,0,5,0
2021-06-01,22704.540428742603,34.02079488967206,0,6,1
2021-06-02,22713.917397045192,34.26561040038845,0,6,2
2021-06-03,22245.531890127666,33.85252124607746,0,6,3
2021-06-04,21980.741615519422,33.35540817908661,0,6,4
2021-06-05,22697.367656804287,34.19301526783006,1,6,5
2021-06-06,22492.614586865253,34.645285117817586,1,6,6
2021-06-07,22986.289378572197,34.364249413583835,0,6,0
2021-06-08,22803.00482225962,34.3251235876244,0,6,1
2021-06-09,23394.279771657213,35.11917665038769,0,6,2
2021-06-10,23490.948238507597,35.281894644750295,0,6,3
2021-06-11,23459.231123446025,35.13595974180138,0,6,4
2021-06-12,22927.05779940085,34.70424892969229,1,6,5
2021-06-13,23323.162537983604,35.14755961160832,1,6,6
2021-06-14,22811.036939799338,34.16011794870325,0,6,0
2021-06-15,22807.40663626303,34.485851897964956,0,6,1
2021-06-16,23692.082310557627,35.37652083963565,0,6,2
2021-06-17,23869.25693767331,35.316828048153596,0,6,3
2021-06-18,23749.10913366279,35.59314357780695,0,6,4
2021-06-19,23541.219214536875,35.62988718899324,1,6,5
2021-06-20,22495.80668339387,34.55629760925297,1,6,6
2021-06-21,23330.138341068185,35.03817669985691,0,6,0
2021-06-22,23094.423477267275,34.485164599703815,0,6,1
2021-06-23,23596.470734064158,35.11518146280339,0,6,2
2021-06-24,23698.12190454153,35.32842283936205,0,6,3
2021-06-25,23708.774564136213,35.43730034460888,0,6,4
2021-06-26,22922.531636804433,34.844088701400494,1,6,5
2021-06-27,23374.182597254327,35.554879354135004,1,6,6
2021-06-28,23658.318851986172,35.38236895418269,0,6,0
2021-06-29,22600.391559533862,34.28496710898579,0,6,1
2021-06-30,24398.816474804033,36.58876413039364,0,6,2
2021-07-01,22129.091058871767,33.42950860051263,0,7,3
2021-07-02,23449.269144233258,34.93420852160264,0,7,4
2021-07-03,23073.719860504687,35.30312403019749,1,7,5
2021-07-04,22525.096805596713,34.40718889060465,1,7,6
2021-07-05,22561.718873552774,34.05733780971235,0,7,0
2021-07-06,23081.488544187905,34.630255003471206,0,7,1
2021-07-07,22875.8821648866,34.3961096149389,0,7,2
2021-07-08,22286.39139633457,33.80174643445426,0,7,3
2021-07-09,22924.19803293909,34.67269038239757,0,7,4
2021-07-10,22247.343834761326,34.68402137720255,1,7,5
2021-07-11,22190.40271975298,34.082791899353786,1,7,6
2021-07-12,22458.63848322922,33.91273332782923,0,7,0
2021-07-13,22087.54639183737,33.66025254521798,0,7,1
2021-07-14,22551.498253357684,34.04210689803312,0,7,2
2021-07-15,21702.35163943132,33.304774737829554,0,7,3
2021-07-16,21485.998399781183,32.99044557815617,0,7,4
2021-07-17,22253.98983016897,34.337411153008134,1,7,5
2021-07-18,20001.703314698043,32.00490039372921,1,7,6
2021-07-19,22064.57955691309,33.54771206200609,0,7,0
2021-07-20,21468.52604458662,32.99343967293653,0,7,1
2021-07-21,21422.632792235036,33.045094432578445,0,7,2
2021-07-22,22240.165691959948,34.02455432927035,0,7,3
2021-07-23,20915.84525027478,32.68073536438036,0,7,4
2021-07-24,19959.07660155716,31.807722729551273,1,7,5
2021-07-25,20498.96577970504,32.68873139695122,1,7,6
2021-07-26,20046.5446260227,31.618709769244276,0,7,0
2021-07-27,20379.69570227227,31.83638904326502,0,7,1
2021-07-28,20612.13316343108,32.06707086031165,0,7,2
2021-07-29,20090.98843199088,31.624235455735064,0,7,3
2021-07-30,20399.403389227387,31.827179185969328,0,7,4
2021-07-31,18387.596097245583,30.440912920675913,1,7,5
2021-08-01,19024.57797821795,31.134238118798038,1,8,6
2021-08-02,19090.72639425866,30.503466242152427,0,8,0
2021-08-03,19343.41220907125,30.873345509841588,0,8,1
2021-08-04,19506.882112177558,31.096003921148505,0,8,2
2021-08-05,18676.03014283541,30.18400192985938,0,8,3
2021-08-06,18184.06343198207,29.755367590983806,0,8,4
2021-08-07,16896.595569485133,28.802726920120946,1,8,5
2021-08-08,17249.604032484836,29.049844167645997,1,8,6
2021-08-09,17926.816165896347,29.23328964973413,0,8,0
2021-08-10,18340.044325904844,29.678966336005086,0,8,1
2021-08-11,17245.95180371213,28.666985788623986,0,8,2
2021-08-12,16828.495277634276,28.244344917055113,0,8,3
2021-08-13,17000.785874304565,28.50330263930204,0,8,4
2021-08-14,16296.415899157364,28.287712920666042,1,8,5
2021-08-15,16157.091449402746,28.28226232276474,1,8,6
2021-08-16,16519.396455671376,27.86316018312007,0,8,0
2021-08-17,16470.082605539985,27.822235473862744,0,8,1
2021-08-18,15901.427225952275,26.77844424907875,0,8,2
2021-08-19,16066.960662614489,27.439362483287766,0,8,3
2021-08-20,16145.753936811276,27.093672891774826,0,8,4
2021-08-21,15436.4840603026,27.277155621938856,1,8,5
2021-08-22,15362.249192268353,27.020296906595522,1,8,6
2021-08-23,15085.725756990696,25.8088040533969,0,8,0
2021-08-24,14942.6208780804,25.299455360253475,0,8,1
2021-08-25,14705.002990851555,25.064870814707266,0,8,2
2021-08-26,14213.012336139405,24.33859613698674,0,8,3
2021-08-27,14638.033247199191,25.119783759621566,0,8,4
2021-08-28,13849.82807246902,24.727017534120392,1,8,5
2021-08-29,13651.685495755528,24.059207174656027,1,8,6
2021-08-30,14233.86688261677,24.230486295589856,0,8,0
2021-08-31,13904.716621414109,24.170763534902346,0,8,1
2021-09-01,13706.22028332194,23.37712676980713,0,9,2
2021-09-02,13217.61730471003,22.226052454316783,0,9,3
2021-09-03,13670.502781064197,23.491156120396415,0,9,4
2021-09-04,12879.359935918328,22.957484265551134,1,9,5
2021-09-05,12607.171058414839,22.425966620919286,1,9,6
2021-09-06,13266.608498017938,22.361154519280973,0,9,0
2021-09-07,12769.619486335716,21.72280490594768,0,9,1
2021-09-08,13053.971485485905,22.26871592260562,0,9,2
2021-09-09,12935.12334996319,22.436943759342352,0,9,3
2021-09-10,12979.0598045471,20.887768882569834,0,9,4
2021-09-11,12008.267641111786,20.22101709745483,1,9,5
2021-09-12,12103.68094921436,21.30998808197754,1,9,6
2021-09-13,12490.392556160137,21.198215199731155,0,9,0
2021-09-14,12340.291329405989,19.953438175827014,0,9,1
2021-09-15,12531.946924704993,20.267557905603702,0,9,2
2021-09-16,12528.353127689004,19.5453403652442,0,9,3
2021-09-17,12361.942605945287,19.348295899135504,0,9,4
2021-09-18,11423.390534708995,19.137589730149823,1,9,5
2021-09-19,11560.878664951771,17.72194049077433,1,9,6
2021-09-20,12177.745654699285,19.108102319579675,0,9,0
2021-09-21,11872.275771412575,18.11998758175814,0,9,1
2021-09-22,12112.72954291824,18.7312359802859,0,9,2
2021-09-23,12091.934101645153,17.40987128344609,0,9,3
2021-09-24,11990.961035177665,17.731965097403048,0,9,4
2021-09-25,11466.304431055754,17.50491911977474,1,9,5
2021-09-26,11500.586215924399,17.148690130461354,1,9,6
2021-09-27,11995.847631384082,16.286778890485856,0,9,0
2021-09-28,12014.94715640447,16.380246694168427,0,9,1
2021-09-29,11993.312059848542,16.58561384458537,0,9,2
2021-09-30,12008.384792213235,15.448436431997008,0,9,3
2021-10-01,12159.101732108533,14.679497880780005,0,10,4
2021-10-02,11311.336701639613,15.368011498455964,1,10,5
2021-10-03,11666.587083071661,14.733730958064555,1,10,6
2021-10-04,11986.820447650998,15.264177801004292,0,10,0
2021-10-05,12247.44997234465,14.297987425304592,0,10,1
2021-10-06,12284.994824863243,13.746386023396356,0,10,2
2021-10-07,12444.18841749232,14.202611828196153,0,10,3
2021-10-08,12437.800290225154,13.618180687430167,0,10,4
2021-10-09,11672.146736734258,13.914536585975517,1,10,5
2021-10-10,11914.625817124166,13.18336484354132,1,10,6
2021-10-11,12693.127234410438,12.811985505719237,0,10,0
2021-10-12,12542.932792998954,12.90665027046672,0,10,1
2021-10-13,12710.748227820271,12.227115043824151,0,10,2
2021-10-14,12994.943182398069,11.66063116549951,0,10,3
2021-10-15,13048.29951147138,11.449448061035424,0,10,4
2021-10-16,12754.72897128494,11.095536556648014,1,10,5
2021-10-17,12018.725859716265,12.240932847129182,1,10,6
2021-10-18,12685.65827337005,12.91186711497408,0,10,0
2021-10-19,13631.885722764275,10.54990756267902,0,10,1
2021-10-20,13619.446182925618,10.666341312409484,0,10,2
2021-10-21,13920.405613280214,10.309554847262195,0,10,3
2021-10-22,14015.353453899197,9.898459762325443,0,10,4
2021-10-23,13669.54562193965,9.402394494521632,1,10,5
2021-10-24,13487.295127844603,9.70572696868546,1,10,6
2021-10-25,15007.476360913104,8.429752079140039,0,10,0
2021-10-26,14270.809328751811,9.413609171396653,0,10,1
2021-10-27,14262.46002502412,9.377207297526107,0,10,2
2021-10-28,14403.990086253478,9.312176834746332,0,10,3
2021-10-29,15028.438075683493,8.705513422665899,0,10,4
2021-10-30,15320.184474338152,7.210718928863283,1,10,5
2021-10-31,15189.850857719577,7.577336993945558,1,10,6
2021-11-01,16055.060518960237,7.734794534336604,0,11,0
2021-11-02,15729.49114016801,7.797868812227062,0,11,1
2021-11-03,16423.974110025898,6.872717085321142,0,11,2
2021-11-04,16302.141054329322,7.163703867267931,0,11,3
2021-11-05,16193.520140049272,7.1662337293035785,0,11,4
2021-11-06,16376.814383227304,6.246441051568361,1,11,5
2021-11-07,15965.676187542645,6.7110746827756715,1,11,6
2021-11-08,17735.71893657485,5.601260992685883,0,11,0
2021-11-09,17648.076413689934,5.853442425174161,0,11,1
2021-11-10,17835.858245234853,5.621091944884255,0,11,2
2021-11-11,17563.101576040677,5.720412569830233,0,11,3
2021-11-12,18105.268164259083,5.359504039130439,0,11,4
2021-11-13,17761.000358111123,4.7796245864033144,1,11,5
2021-11-14,16783.402555620294,5.952232050085011,1,11,6
2021-11-15,18754.448957078635,4.855387841151499,0,11,0
2021-11-16,18495.322535739946,4.891301071499863,0,11,1
2021-11-17,19062.20421342308,4.228624813555608,0,11,2
2021-11-18,19667.67761126151,3.7745683250921918,0,11,3
2021-11-19,18734.689852621315,4.836789315455042,0,11,4
2021-11-20,18091.216345223893,5.104118611775372,1,11,5
2021-11-21,18549.68670906304,4.544509723168723,1,11,6
2021-11-22,20455.57128887866,2.9801540801285165,0,11,0
2021-11-23,19706.411432771176,3.941439901808801,0,11,1
2021-11-24,19957.747915464886,3.896661826056881,0,11,2
2021-11-25,20795.403279300754,2.9770471366439906,0,11,3
2021-11-26,20428.870498686,3.3714461713145525,0,11,4
2021-11-27,20425.92990074105,3.0256951978116113,1,11,5
2021-11-28,20756.73318363202,2.6088262111420994,1,11,6
2021-11-29,21047.89304125146,2.8762495648932034,0,11,0
2021-11-30,21508.616780809716,2.278800834629093,0,11,1
2021-12-01,21277.740520751304,2.822238838400272,0,12,2
2021-12-02,20532.395355302764,3.5708230939529737,0,12,3
2021-12-03,21809.11881059314,2.190837858264059,0,12,4
2021-12-04,21621.801038690992,2.190343597404595,1,12,5
2021-12-05,21704.790009110537,2.107611055402066,1,12,6
2021-12-06,22120.524791959015,2.2343809140612363,0,12,0
2021-12-07,22423.57219929464,1.947532729705524,0,12,1
2021-12-08,22185.47251777946,2.2595574693504274,0,12,2
